Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
bagEarth,0.752501072,7.857739428,10.04779146,889,1,full_before_split,split_separate
bagEarth,0.7521373102,8.60212264,10.48847821,2502,1,full_before_split,split_separate
bagEarth,0.7520392363,6.897280951,11.58925253,238,1,full_before_split,split_separate
bagEarth,0.7517475656,8.792738076,10.83403673,3711,1,full_before_split,split_separate
bagEarth,0.7511579664,7.390531856,11.37240571,2572,1,full_before_split,split_separate
bagEarth,0.7510733071,8.745037778,10.43817693,692,1,full_before_split,split_separate
bagEarth,0.7508658555,7.784168004,11.22895333,358,1,full_before_split,split_separate
bagEarth,0.7505448071,7.086128043,11.26310045,693,1,full_before_split,split_separate
bagEarth,0.7501624571,8.291577197,10.54247172,1801,1,full_before_split,split_separate
bagEarth,0.75007833,8.322466009,10.44138691,69,1,full_before_split,split_separate
bagEarth,0.7500527287,6.680966425,11.01346935,263,1,full_before_split,split_separate
bagEarth,0.749953006,6.895246177,11.56603068,1878,1,full_before_split,split_separate
bagEarth,0.7498742114,7.310028668,11.42206271,2962,1,full_before_split,split_separate
bagEarth,0.7498413957,7.119804099,11.32741197,1564,1,full_before_split,split_separate
bagEarth,0.7494895352,7.575085933,10.46079564,1848,1,full_before_split,split_separate
bagEarth,0.7492310459,8.339053157,10.32619686,2134,1,full_before_split,split_separate
bagEarth,0.7490752291,7.732980682,10.90360674,2659,1,full_before_split,split_separate
bagEarth,0.7487524829,7.571897562,11.4939144,1789,1,full_before_split,split_separate
bagEarth,0.7487485533,6.725829671,11.13991117,3183,1,full_before_split,split_separate
bagEarth,0.7484899193,7.031345321,11.28627466,37,1,full_before_split,split_separate
bagEarth,0.7482695148,7.352168846,10.85707842,2743,1,full_before_split,split_separate
bagEarth,0.7479564647,8.406169877,10.47148235,337,1,full_before_split,split_separate
bagEarth,0.7478883484,8.236114395,10.22184236,2856,1,full_before_split,split_separate
bagEarth,0.7478780749,8.369887722,10.54566814,3835,1,full_before_split,split_separate
bagEarth,0.7477610189,8.093228102,10.15448725,819,1,full_before_split,split_separate
bagEarth,0.747599338,6.893531527,11.57753647,845,1,full_before_split,split_separate
bagEarth,0.7474450749,7.039455808,11.0079223,666,1,full_before_split,split_separate
bagEarth,0.7473082719,8.249705661,10.37076617,2492,1,full_before_split,split_separate
bagEarth,0.7472000995,7.688626786,11.2875451,872,1,full_before_split,split_separate
bagEarth,0.7469281833,7.004638794,11.14673804,50,1,full_before_split,split_separate
bagEarth,0.74660056,7.748787773,11.2490746,2762,1,full_before_split,split_separate
bagEarth,0.7463694166,6.918433192,11.08953486,2432,1,full_before_split,split_separate
bagEarth,0.7462191507,7.030874853,11.3585336,1757,1,full_before_split,split_separate
bagEarth,0.7461557961,7.752325259,11.30152001,781,1,full_before_split,split_separate
bagEarth,0.7457697112,7.527282017,10.8147738,2972,1,full_before_split,split_separate
bagEarth,0.7456835584,6.769449738,11.54924447,135,1,full_before_split,split_separate
bagEarth,0.7455443408,7.918217642,10.90773935,2661,1,full_before_split,split_separate
bagEarth,0.7453384725,8.165309467,10.42893858,1330,1,full_before_split,split_separate
bagEarth,0.7452113746,8.258478268,10.3635591,1990,1,full_before_split,split_separate
bagEarth,0.744970992,8.833388474,10.84620571,2982,1,full_before_split,split_separate
bagEarth,0.744578337,8.598290102,10.68131222,4,1,full_before_split,split_separate
bagEarth,0.7444575185,6.571428564,11.48639557,2394,1,full_before_split,split_separate
bagEarth,0.7443577163,7.684211613,10.6513826,1922,1,full_before_split,split_separate
bagEarth,0.7441727504,7.357469761,11.02696254,2688,1,full_before_split,split_separate
bagEarth,0.7441226283,7.862079546,10.58105314,3997,1,full_before_split,split_separate
bagEarth,0.7438810742,7.220643897,10.87547474,2137,1,full_before_split,split_separate
bagEarth,0.743879434,7.366360979,11.27229427,2605,1,full_before_split,split_separate
bagEarth,0.7437691309,8.720038944,11.01343061,2253,1,full_before_split,split_separate
bagEarth,0.7436990851,7.049454141,11.50592329,397,1,full_before_split,split_separate
bagEarth,0.7434033428,7.220755164,11.2680289,2971,1,full_before_split,split_separate
bagEarth,0.7432770139,7.355763048,10.79328822,817,1,full_before_split,split_separate
bagEarth,0.7429772913,8.106434244,10.69539047,1025,1,full_before_split,split_separate
bagEarth,0.7428271757,7.734875067,11.97008709,2694,1,full_before_split,split_separate
bagEarth,0.7428090303,7.232516875,11.64767571,2221,1,full_before_split,split_separate
bagEarth,0.7424776898,8.647231638,10.66367765,2386,1,full_before_split,split_separate
bagEarth,0.7421889299,7.949825972,11.17096511,140,1,full_before_split,split_separate
bagEarth,0.7421387975,6.844019788,11.30848859,1147,1,full_before_split,split_separate
bagEarth,0.7416701105,7.752600114,11.06694094,2649,1,full_before_split,split_separate
bagEarth,0.7415314607,8.638517384,10.78079517,1482,1,full_before_split,split_separate
bagEarth,0.7412947829,8.353570979,10.59233178,3842,1,full_before_split,split_separate
bagEarth,0.7410337847,7.010670719,11.15108097,1310,1,full_before_split,split_separate
bagEarth,0.7409928664,7.516648369,10.93485157,2440,1,full_before_split,split_separate
bagEarth,0.7409111402,7.735405901,10.95086166,2955,1,full_before_split,split_separate
bagEarth,0.7405316092,8.463422648,10.51066,3560,1,full_before_split,split_separate
bagEarth,0.7403536119,8.103681345,11.56682498,470,1,full_before_split,split_separate
bagEarth,0.7400565119,7.561896649,11.0256269,224,1,full_before_split,split_separate
bagEarth,0.7400519922,8.622015799,10.52297696,1993,1,full_before_split,split_separate
bagEarth,0.7393212598,7.808857799,10.33560954,1992,1,full_before_split,split_separate
bagEarth,0.7392059214,8.550804956,10.85824299,1996,1,full_before_split,split_separate
bagEarth,0.7388370279,8.671341944,10.76274407,3967,1,full_before_split,split_separate
bagEarth,0.7386495278,8.769194034,11.13119357,274,1,full_before_split,split_separate
bagEarth,0.7385081801,7.073061489,11.21500957,2133,1,full_before_split,split_separate
bagEarth,0.7375874071,7.170571535,11.66280318,3291,1,full_before_split,split_separate
bagEarth,0.7365831978,7.290910837,11.40628847,894,1,full_before_split,split_separate
bagEarth,0.7362536297,8.228320196,11.04056596,3514,1,full_before_split,split_separate
bagEarth,0.7361308713,7.088445642,11.2786077,2130,1,full_before_split,split_separate
bagEarth,0.7361096531,8.214552128,10.89809328,1043,1,full_before_split,split_separate
bagEarth,0.7354587065,7.212679834,11.63190842,3854,1,full_before_split,split_separate
bagEarth,0.7354077407,7.143211037,11.54156836,151,1,full_before_split,split_separate
bagEarth,0.7352021011,6.845481518,11.64336268,1348,1,full_before_split,split_separate
bagEarth,0.7346514696,6.919096403,11.45364477,676,1,full_before_split,split_separate
bagEarth,0.734499965,7.120839235,11.44674427,1465,1,full_before_split,split_separate
bagEarth,0.734413616,7.38149253,11.65724034,888,1,full_before_split,split_separate
bagEarth,0.7341882909,7.062364323,11.35307173,3256,1,full_before_split,split_separate
bagEarth,0.7338399887,7.269582698,11.77693662,1772,1,full_before_split,split_separate
bagEarth,0.7337854812,8.703716793,10.55938632,581,1,full_before_split,split_separate
bagEarth,0.733436044,8.407709253,10.85115791,2191,1,full_before_split,split_separate
bagEarth,0.7326955906,7.324421968,11.73889534,1696,1,full_before_split,split_separate
bagEarth,0.7326639538,7.200654135,11.51567104,751,1,full_before_split,split_separate
bagEarth,0.7325072451,6.971300152,11.89202529,1685,1,full_before_split,split_separate
bagEarth,0.7321375141,7.023380257,11.37790203,350,1,full_before_split,split_separate
bagEarth,0.7320274157,7.427099022,11.56436054,2350,1,full_before_split,split_separate
bagEarth,0.7317600051,7.699513691,11.58632196,3361,1,full_before_split,split_separate
bagEarth,0.7315925228,7.356023512,11.52785144,2301,1,full_before_split,split_separate
bagEarth,0.7315088727,7.475796685,11.53401754,2537,1,full_before_split,split_separate
bagEarth,0.7314818473,7.118532941,12.02951278,2534,1,full_before_split,split_separate
bagEarth,0.7313957453,8.953986146,11.12122144,1940,1,full_before_split,split_separate
bagEarth,0.731279039,7.581206461,11.39516743,3416,1,full_before_split,split_separate
bagEarth,0.731173653,8.84398522,11.06789267,433,1,full_before_split,split_separate
bagEarth,0.7310200489,7.985122637,11.87894504,8,1,full_before_split,split_separate
bagEarth,0.7309992948,7.843472356,11.74921343,2989,1,full_before_split,split_separate
bagEarth,0.7308687231,7.400249151,11.35534193,1096,1,full_before_split,split_separate
bagEarth,0.7306718047,7.844361197,11.17220313,3083,1,full_before_split,split_separate
bagEarth,0.7303300558,7.707704553,11.65632758,2789,1,full_before_split,split_separate
bagEarth,0.7303146302,7.609982308,11.25966618,48,1,full_before_split,split_separate
bagEarth,0.7302643043,8.106732556,11.68449458,1039,1,full_before_split,split_separate
bagEarth,0.7294130505,6.919012756,12.40501733,2770,1,full_before_split,split_separate
bagEarth,0.7293698444,8.694075739,10.97605376,3670,1,full_before_split,split_separate
bagEarth,0.7291947432,6.767458448,11.90975557,3760,1,full_before_split,split_separate
bagEarth,0.7288553613,8.486091087,10.68249158,1107,1,full_before_split,split_separate
bagEarth,0.7285449773,7.543904441,12.04114102,3565,1,full_before_split,split_separate
bagEarth,0.7282975242,7.654198268,11.33079065,101,1,full_before_split,split_separate
bagEarth,0.7282612222,7.322031156,11.46976012,3178,1,full_before_split,split_separate
bagEarth,0.7281150332,6.955293191,11.80289532,3499,1,full_before_split,split_separate
bagEarth,0.7279112069,7.042840627,11.0879787,256,1,full_before_split,split_separate
bagEarth,0.727474793,7.209918903,11.48090906,2459,1,full_before_split,split_separate
bagEarth,0.7273250597,7.738699578,12.0869179,126,1,full_before_split,split_separate
bagEarth,0.7272460461,7.236094771,11.94896799,3487,1,full_before_split,split_separate
bagEarth,0.7269409799,7.74175528,11.44737727,1357,1,full_before_split,split_separate
bagEarth,0.7269104432,7.721945163,11.84033019,543,1,full_before_split,split_separate
bagEarth,0.7265575593,7.463361909,11.93362727,3070,1,full_before_split,split_separate
bagEarth,0.726096641,7.514442213,11.77760287,2883,1,full_before_split,split_separate
bagEarth,0.7260668326,7.225630194,11.33491048,240,1,full_before_split,split_separate
bagEarth,0.7254214737,7.556728846,11.92022619,1814,1,full_before_split,split_separate
bagEarth,0.7242835966,7.502865865,11.57974995,517,1,full_before_split,split_separate
bagEarth,0.7241059938,7.405004045,11.39203263,3386,1,full_before_split,split_separate
bagEarth,0.723787426,7.352679764,11.52133712,2393,1,full_before_split,split_separate
bagEarth,0.7233947333,7.715423624,11.79498586,3984,1,full_before_split,split_separate
bagEarth,0.7233555238,7.510176489,12.0477577,834,1,full_before_split,split_separate
bagEarth,0.7226726611,7.903742974,12.11796177,2674,1,full_before_split,split_separate
bagEarth,0.7223799528,7.571632001,11.37873587,1202,1,full_before_split,split_separate
bagEarth,0.7221949304,8.048483922,11.87380608,541,1,full_before_split,split_separate
bagEarth,0.7221892012,7.219120555,11.61328322,697,1,full_before_split,split_separate
bagEarth,0.7214489812,7.468307474,12.13578908,105,1,full_before_split,split_separate
bagEarth,0.7210725057,7.335465959,11.87256271,2866,1,full_before_split,split_separate
bagEarth,0.7208395789,7.172937317,12.03568438,1816,1,full_before_split,split_separate
bagEarth,0.7205493009,7.598755701,11.85038334,2050,1,full_before_split,split_separate
bagEarth,0.7197436691,7.133536768,12.11823773,3437,1,full_before_split,split_separate
bagEarth,0.7197074832,6.787056404,12.02777128,2567,1,full_before_split,split_separate
bagEarth,0.7196548872,8.633962161,10.71207489,913,1,full_before_split,split_separate
bagEarth,0.7194919464,6.999697061,12.18497594,3309,1,full_before_split,split_separate
bagEarth,0.7191861733,8.019255371,11.80124946,1361,1,full_before_split,split_separate
bagEarth,0.7191528243,8.691549487,10.94591983,3686,1,full_before_split,split_separate
bagEarth,0.718813728,7.768351902,12.31241485,3102,1,full_before_split,split_separate
bagEarth,0.7187837907,8.217088907,11.89885667,2702,1,full_before_split,split_separate
bagEarth,0.7187483021,7.827556795,11.32796739,1508,1,full_before_split,split_separate
bagEarth,0.7187229902,7.314872561,11.97760508,2228,1,full_before_split,split_separate
bagEarth,0.7186173206,7.269028513,12.14402631,943,1,full_before_split,split_separate
bagEarth,0.7184341339,7.55340487,11.12880211,1806,1,full_before_split,split_separate
bagEarth,0.7182078648,7.236906495,11.78842069,2348,1,full_before_split,split_separate
bagEarth,0.7181248684,7.093795472,11.9780819,2494,1,full_before_split,split_separate
bagEarth,0.7178946296,7.072129014,12.60105208,722,1,full_before_split,split_separate
bagEarth,0.7177697467,7.101518492,12.20744162,2359,1,full_before_split,split_separate
bagEarth,0.7163548074,7.212263507,12.56893707,3170,1,full_before_split,split_separate
bagEarth,0.7163223811,8.26444935,11.81136133,716,1,full_before_split,split_separate
bagEarth,0.7149928726,7.256038294,12.74285648,1439,1,full_before_split,split_separate
bagEarth,0.7141740779,7.65181035,11.97848073,1681,1,full_before_split,split_separate
bagEarth,0.7141591879,7.41043316,12.43021839,851,1,full_before_split,split_separate
bagEarth,0.714078389,7.451670956,12.13833224,571,1,full_before_split,split_separate
bagEarth,0.7136353889,6.992600274,12.53379586,383,1,full_before_split,split_separate
bagEarth,0.7135963191,7.730552389,11.73823864,3940,1,full_before_split,split_separate
bagEarth,0.7135416627,7.182151202,12.17237323,2660,1,full_before_split,split_separate
bagEarth,0.7128088904,6.589507831,12.71092735,313,1,full_before_split,split_separate
bagEarth,0.7124841175,7.405319907,12.30522809,1607,1,full_before_split,split_separate
bagEarth,0.7123015206,7.043447452,12.67831539,2229,1,full_before_split,split_separate
bagEarth,0.7122075021,8.038891854,12.20678936,2902,1,full_before_split,split_separate
bagEarth,0.7119089172,7.185058191,12.02291972,3004,1,full_before_split,split_separate
bagEarth,0.7117030086,7.537230413,12.60458092,558,1,full_before_split,split_separate
bagEarth,0.7116921949,7.625925525,11.9881173,3653,1,full_before_split,split_separate
bagEarth,0.7115240389,7.513902449,12.41650053,2887,1,full_before_split,split_separate
bagEarth,0.7110738026,7.494415846,12.04770571,2315,1,full_before_split,split_separate
bagEarth,0.7105634331,7.587742687,12.21276912,3485,1,full_before_split,split_separate
bagEarth,0.7100435446,7.843594876,12.15071125,1011,1,full_before_split,split_separate
bagEarth,0.7098176309,7.65825709,12.01671901,2456,1,full_before_split,split_separate
bagEarth,0.7095530197,7.370496006,12.52018117,3125,1,full_before_split,split_separate
bagEarth,0.7094689568,7.814731191,12.29912603,3508,1,full_before_split,split_separate
bagEarth,0.7093134105,7.843782908,12.46323785,754,1,full_before_split,split_separate
bagEarth,0.7089524382,7.153743715,12.95973595,2797,1,full_before_split,split_separate
