Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
2159,1,bagEarth,0.5039636989,12.16691617,,,,,,,,,,
3748,1,bagEarth,0.5039008668,11.49886513,,,,,,,,,,
672,1,bagEarth,0.5038827523,12.50623209,,,,,,,,,,
3010,1,bagEarth,0.5038586194,11.82319295,,,,,,,,,,
128,1,bagEarth,0.5038433264,12.7291876,,,,,,,,,,
2049,1,bagEarth,0.5038176019,12.05205024,,,,,,,,,,
2469,1,bagEarth,0.5038042481,11.79046014,,,,,,,,,,
1098,1,bagEarth,0.5037627851,12.03492316,,,,,,,,,,
73,1,bagEarth,0.5037544836,11.95796737,,,,,,,,,,
2916,1,bagEarth,0.5037514806,12.59127109,,,,,,,,,,
2196,1,bagEarth,0.5037411358,11.51102331,,,,,,,,,,
1250,1,bagEarth,0.5037310717,12.00934032,,,,,,,,,,
1677,1,bagEarth,0.5036331683,11.93305167,,,,,,,,,,
1540,1,bagEarth,0.503627548,12.26361463,,,,,,,,,,
951,1,bagEarth,0.5035869162,11.93444646,,,,,,,,,,
1495,1,bagEarth,0.5035694709,11.57185442,,,,,,,,,,
228,1,bagEarth,0.5035647398,12.62085795,,,,,,,,,,
755,1,bagEarth,0.5035419046,11.96794805,,,,,,,,,,
1134,1,bagEarth,0.5035376426,11.57126662,,,,,,,,,,
3065,1,bagEarth,0.5035168575,12.31738434,,,,,,,,,,
425,1,bagEarth,0.503504324,12.30859937,,,,,,,,,,
1765,1,bagEarth,0.5034852795,11.88815368,,,,,,,,,,
339,1,bagEarth,0.5034713709,11.11031952,,,,,,,,,,
3268,1,bagEarth,0.5034374809,11.87593951,,,,,,,,,,
2823,1,bagEarth,0.5034343264,12.06367332,,,,,,,,,,
1499,1,bagEarth,0.5033825876,11.41535108,,,,,,,,,,
1138,1,bagEarth,0.503336233,11.99408944,,,,,,,,,,
1905,1,bagEarth,0.5033245889,11.77258018,,,,,,,,,,
122,1,bagEarth,0.5032284651,12.52426258,,,,,,,,,,
2367,1,bagEarth,0.5031950806,11.92471155,,,,,,,,,,
198,1,bagEarth,0.5031883017,12.00373301,,,,,,,,,,
125,1,bagEarth,0.5031586287,12.17036386,,,,,,,,,,
1776,1,bagEarth,0.5031464408,12.33943186,,,,,,,,,,
1599,1,bagEarth,0.5030906003,12.92662954,,,,,,,,,,
2894,1,bagEarth,0.503060208,12.48362966,,,,,,,,,,
857,1,bagEarth,0.5030383443,11.96203948,,,,,,,,,,
2943,1,bagEarth,0.5030269635,11.81841047,,,,,,,,,,
1700,1,bagEarth,0.5030053037,12.08364108,,,,,,,,,,
284,1,bagEarth,0.502999689,12.25509564,,,,,,,,,,
2445,1,bagEarth,0.502882039,11.99551754,,,,,,,,,,
2017,1,bagEarth,0.502806235,11.72288734,,,,,,,,,,
451,1,bagEarth,0.5027983961,12.15421144,,,,,,,,,,
1816,1,bagEarth,0.5027875279,12.19150818,,,,,,,,,,
2613,1,bagEarth,0.5027662014,12.43019653,,,,,,,,,,
503,1,bagEarth,0.5027615101,12.51635331,,,,,,,,,,
958,1,bagEarth,0.5026521644,12.25362916,,,,,,,,,,
3624,1,bagEarth,0.5025618443,12.18636739,,,,,,,,,,
1255,1,bagEarth,0.5024123432,11.71613793,,,,,,,,,,
2580,1,bagEarth,0.5023348336,12.17823067,,,,,,,,,,
3025,1,bagEarth,0.5023038476,11.84927745,,,,,,,,,,
3594,1,bagEarth,0.5022372373,11.6327535,,,,,,,,,,
2478,1,bagEarth,0.5022256307,11.43550325,,,,,,,,,,
2034,1,bagEarth,0.5022215107,12.29354505,,,,,,,,,,
2289,1,bagEarth,0.5022134048,11.90670845,,,,,,,,,,
3330,1,bagEarth,0.5021435381,11.89649292,,,,,,,,,,
2380,1,bagEarth,0.5021183718,11.80785963,,,,,,,,,,
144,1,bagEarth,0.5021098986,12.18432656,,,,,,,,,,
2228,1,bagEarth,0.5020836491,12.07539322,,,,,,,,,,
1629,1,bagEarth,0.5020272956,12.15029216,,,,,,,,,,
2975,1,bagEarth,0.5019372828,11.58341561,,,,,,,,,,
1656,1,bagEarth,0.5018820886,11.80699811,,,,,,,,,,
2812,1,bagEarth,0.5018572459,11.52006526,,,,,,,,,,
1068,1,bagEarth,0.5018463626,12.4240072,,,,,,,,,,
192,1,bagEarth,0.5018313433,12.25151486,,,,,,,,,,
155,1,bagEarth,0.5018146093,12.11011525,,,,,,,,,,
2790,1,bagEarth,0.5018091835,12.45532608,,,,,,,,,,
1066,1,bagEarth,0.5018054334,11.61728535,,,,,,,,,,
3843,1,bagEarth,0.5017849694,11.86816661,,,,,,,,,,
3139,1,bagEarth,0.5017697278,11.64915532,,,,,,,,,,
318,1,bagEarth,0.501748665,12.04228931,,,,,,,,,,
831,1,bagEarth,0.5017458949,12.32051995,,,,,,,,,,
2472,1,bagEarth,0.5017406228,12.00637139,,,,,,,,,,
1055,1,bagEarth,0.5016945736,12.29622656,,,,,,,,,,
707,1,bagEarth,0.5016071859,12.10602167,,,,,,,,,,
796,1,bagEarth,0.5015197056,12.36715777,,,,,,,,,,
432,1,bagEarth,0.5014712397,11.66869914,,,,,,,,,,
1367,1,bagEarth,0.5013797106,12.29180023,,,,,,,,,,
3215,1,bagEarth,0.5013717214,11.74768861,,,,,,,,,,
3888,1,bagEarth,0.5013707872,11.77690007,,,,,,,,,,
3570,1,bagEarth,0.5013546383,12.22577636,,,,,,,,,,
1479,1,bagEarth,0.501267729,12.00640649,,,,,,,,,,
1360,1,bagEarth,0.5012544664,12.20622266,,,,,,,,,,
202,1,bagEarth,0.5012359298,12.03747126,,,,,,,,,,
164,1,bagEarth,0.5012317412,11.9211998,,,,,,,,,,
3896,1,bagEarth,0.5012207025,12.20382559,,,,,,,,,,
2299,1,bagEarth,0.5011830504,12.57041068,,,,,,,,,,
2008,1,bagEarth,0.5011779023,12.34388748,,,,,,,,,,
227,1,bagEarth,0.5011522377,12.30680407,,,,,,,,,,
954,1,bagEarth,0.501129278,11.90776667,,,,,,,,,,
3392,1,bagEarth,0.5011220577,12.20311706,,,,,,,,,,
1007,1,bagEarth,0.5011086041,12.45636659,,,,,,,,,,
1492,1,bagEarth,0.5011035969,12.21669393,,,,,,,,,,
1926,1,bagEarth,0.5010895308,12.09141547,,,,,,,,,,
2218,1,bagEarth,0.5010425828,12.01561347,,,,,,,,,,
3211,1,bagEarth,0.5009969489,12.16403143,,,,,,,,,,
88,1,bagEarth,0.5008767585,12.55751409,,,,,,,,,,
3274,1,bagEarth,0.5008690171,11.96239945,,,,,,,,,,
2050,1,bagEarth,0.5008661227,12.01597411,,,,,,,,,,
336,1,bagEarth,0.5008657765,12.00563486,,,,,,,,,,
3620,1,bagEarth,0.5008325652,12.58578083,,,,,,,,,,
16,1,bagEarth,0.5008078505,11.9596712,,,,,,,,,,
3918,1,bagEarth,0.5007588978,12.28508639,,,,,,,,,,
1871,1,bagEarth,0.5007440042,11.61012231,,,,,,,,,,
2186,1,bagEarth,0.5007285669,11.84377472,,,,,,,,,,
2379,1,bagEarth,0.5006674497,12.39343489,,,,,,,,,,
2554,1,bagEarth,0.5006541985,12.42183265,,,,,,,,,,
1420,1,bagEarth,0.5005845034,12.58042376,,,,,,,,,,
505,1,bagEarth,0.5005520979,12.58719715,,,,,,,,,,
1299,1,bagEarth,0.5004808592,11.89323911,,,,,,,,,,
2381,1,bagEarth,0.500461874,12.53585245,,,,,,,,,,
2201,1,bagEarth,0.5003875974,11.981375,,,,,,,,,,
3302,1,bagEarth,0.5003715909,12.28162428,,,,,,,,,,
3778,1,bagEarth,0.5003464841,12.28377995,,,,,,,,,,
2224,1,bagEarth,0.5001722823,12.34100947,,,,,,,,,,
3229,1,bagEarth,0.5001516341,11.70835755,,,,,,,,,,
2651,1,bagEarth,0.5001513929,12.00548361,,,,,,,,,,
288,1,bagEarth,0.5001191536,11.50008393,,,,,,,,,,
2149,1,bagEarth,0.500111665,11.97100878,,,,,,,,,,
359,1,bagEarth,0.4999884334,12.07443579,,,,,,,,,,
2684,1,bagEarth,0.4999252842,12.65288991,,,,,,,,,,
3436,1,bagEarth,0.4998365981,12.11723931,,,,,,,,,,
3332,1,bagEarth,0.4997291367,11.78907133,,,,,,,,,,
2070,1,bagEarth,0.4996167847,11.93340366,,,,,,,,,,
2661,1,bagEarth,0.4996113736,12.17521412,,,,,,,,,,
2418,1,bagEarth,0.4996005228,12.06419319,,,,,,,,,,
967,1,bagEarth,0.4995902939,12.02570334,,,,,,,,,,
3111,1,bagEarth,0.4995473389,12.47558549,,,,,,,,,,
3714,1,bagEarth,0.4995087522,11.96690335,,,,,,,,,,
1643,1,bagEarth,0.4994511356,11.82170828,,,,,,,,,,
3080,1,bagEarth,0.4994010484,12.25455725,,,,,,,,,,
1685,1,bagEarth,0.4993917726,12.07723048,,,,,,,,,,
2816,1,bagEarth,0.4993839081,11.82564198,,,,,,,,,,
2436,1,bagEarth,0.4993511316,12.01376337,,,,,,,,,,
3305,1,bagEarth,0.4993495845,12.32563371,,,,,,,,,,
2691,1,bagEarth,0.4993449782,11.59613282,,,,,,,,,,
3777,1,bagEarth,0.4993359872,12.0355463,,,,,,,,,,
2132,1,bagEarth,0.4992778895,12.25036157,,,,,,,,,,
1839,1,bagEarth,0.499226927,13.18514076,,,,,,,,,,
1189,1,bagEarth,0.4992134282,11.76233788,,,,,,,,,,
1633,1,bagEarth,0.4991461787,12.00889333,,,,,,,,,,
2354,1,bagEarth,0.4991102149,11.96583348,,,,,,,,,,
3002,1,bagEarth,0.4990846895,12.39939351,,,,,,,,,,
2910,1,bagEarth,0.499047838,11.65698325,,,,,,,,,,
1539,1,bagEarth,0.4989673383,11.75471708,,,,,,,,,,
1198,1,bagEarth,0.4989548175,12.03789168,,,,,,,,,,
2920,1,bagEarth,0.4989411959,12.62700538,,,,,,,,,,
816,1,bagEarth,0.4989334633,11.80009633,,,,,,,,,,
3500,1,bagEarth,0.4988973666,12.68122976,,,,,,,,,,
3803,1,bagEarth,0.4988027554,12.34091338,,,,,,,,,,
2538,1,bagEarth,0.4987894447,12.00108409,,,,,,,,,,
1116,1,bagEarth,0.4987546181,11.90141517,,,,,,,,,,
3779,1,bagEarth,0.4987426149,11.83357982,,,,,,,,,,
2330,1,bagEarth,0.4987247886,11.90130003,,,,,,,,,,
3242,1,bagEarth,0.4985467722,11.63987458,,,,,,,,,,
2699,1,bagEarth,0.4985274825,11.77308035,,,,,,,,,,
2751,1,bagEarth,0.4985088956,12.70751266,,,,,,,,,,
3517,1,bagEarth,0.4985083721,11.93645426,,,,,,,,,,
208,1,bagEarth,0.4984906835,12.45286854,,,,,,,,,,
2933,1,bagEarth,0.4984752727,11.87343401,,,,,,,,,,
576,1,bagEarth,0.4984163962,11.97767108,,,,,,,,,,
3322,1,bagEarth,0.498360282,12.0279134,,,,,,,,,,
3357,1,bagEarth,0.4983388779,12.3062388,,,,,,,,,,
3981,1,bagEarth,0.4983128746,12.10733898,,,,,,,,,,
3541,1,bagEarth,0.4982891098,11.91379738,,,,,,,,,,
3681,1,bagEarth,0.4982661321,11.81905817,,,,,,,,,,
806,1,bagEarth,0.4981977287,12.22478875,,,,,,,,,,
1049,1,bagEarth,0.4981054429,11.95725744,,,,,,,,,,
392,1,bagEarth,0.498081058,12.80168514,,,,,,,,,,
2373,1,bagEarth,0.4980403854,11.91191478,,,,,,,,,,
189,1,bagEarth,0.497955116,11.93721972,,,,,,,,,,
1301,1,bagEarth,0.4979544638,11.8568103,,,,,,,,,,
1018,1,bagEarth,0.4979162529,11.928524,,,,,,,,,,
292,1,bagEarth,0.4978763566,11.99124158,,,,,,,,,,
1965,1,bagEarth,0.497775191,11.83265669,,,,,,,,,,
587,1,bagEarth,0.4977533066,12.07226456,,,,,,,,,,
1307,1,bagEarth,0.4977171573,11.56729055,,,,,,,,,,
3138,1,bagEarth,0.4977105527,11.63559326,,,,,,,,,,
1153,1,bagEarth,0.4976709626,11.47126474,,,,,,,,,,
952,1,bagEarth,0.4976476582,11.76163465,,,,,,,,,,
850,1,bagEarth,0.4975239328,11.59867639,,,,,,,,,,
159,1,bagEarth,0.4975180003,12.5217528,,,,,,,,,,
1090,1,bagEarth,0.4975069982,11.86592683,,,,,,,,,,
1455,1,bagEarth,0.4974798682,12.10873356,,,,,,,,,,
2120,1,bagEarth,0.4974756971,12.48106179,,,,,,,,,,
2249,1,bagEarth,0.4974745426,11.99303731,,,,,,,,,,
1244,1,bagEarth,0.4974660216,12.17308127,,,,,,,,,,
1649,1,bagEarth,0.4974395933,12.07876089,,,,,,,,,,
106,1,bagEarth,0.4974330072,12.22027089,,,,,,,,,,
3327,1,bagEarth,0.4974100093,11.85207175,,,,,,,,,,
2524,1,bagEarth,0.4973797282,11.49956688,,,,,,,,,,
1536,1,bagEarth,0.4973595137,11.93764336,,,,,,,,,,
2922,1,bagEarth,0.4973421928,11.48912273,,,,,,,,,,
1494,1,bagEarth,0.4971222824,12.09811817,,,,,,,,,,
3473,1,bagEarth,0.4971153916,12.01567413,,,,,,,,,,
2732,1,bagEarth,0.4970865021,11.99394527,,,,,,,,,,
3365,1,bagEarth,0.497063994,11.92033713,,,,,,,,,,
29,1,bagEarth,0.4970240397,11.84973443,,,,,,,,,,
2685,1,bagEarth,0.4969814214,12.32939868,,,,,,,,,,
2578,1,bagEarth,0.4969702244,11.79110929,,,,,,,,,,
1410,1,bagEarth,0.496954721,12.08519621,,,,,,,,,,
1880,1,bagEarth,0.4969535948,12.00906961,,,,,,,,,,
821,1,bagEarth,0.4969315901,12.09933816,,,,,,,,,,
2348,1,bagEarth,0.4968967377,12.38393477,,,,,,,,,,
1622,1,bagEarth,0.4968472552,11.94072121,,,,,,,,,,
59,1,bagEarth,0.4968402937,11.8396666,,,,,,,,,,
660,1,bagEarth,0.4968049767,12.46021513,,,,,,,,,,
367,1,bagEarth,0.4967719997,12.95772117,,,,,,,,,,
2674,1,bagEarth,0.4967221851,12.62792251,,,,,,,,,,
899,1,bagEarth,0.4967195993,11.82307102,,,,,,,,,,
3346,1,bagEarth,0.4967103433,11.74970461,,,,,,,,,,
354,1,bagEarth,0.4966874252,12.51833903,,,,,,,,,,
659,1,bagEarth,0.4966238634,12.69948689,,,,,,,,,,
1514,1,bagEarth,0.496603356,11.73375309,,,,,,,,,,
3350,1,bagEarth,0.4965943659,12.10694699,,,,,,,,,,
2433,1,bagEarth,0.496570528,12.37603512,,,,,,,,,,
2561,1,bagEarth,0.4965467953,11.74145489,,,,,,,,,,
101,1,bagEarth,0.4965194575,11.9980956,,,,,,,,,,
1014,1,bagEarth,0.4965015639,11.98421254,,,,,,,,,,
845,1,bagEarth,0.4964931934,12.00471515,,,,,,,,,,
3544,1,bagEarth,0.4964864624,12.09189513,,,,,,,,,,
783,1,bagEarth,0.4964816186,11.9951937,,,,,,,,,,
1073,1,bagEarth,0.4964220108,12.36615687,,,,,,,,,,
1033,1,bagEarth,0.4964020964,12.20763464,,,,,,,,,,
3837,1,bagEarth,0.4963709135,12.41620381,,,,,,,,,,
2735,1,bagEarth,0.4963669209,12.35102093,,,,,,,,,,
1517,1,bagEarth,0.496365213,12.33021356,,,,,,,,,,
1943,1,bagEarth,0.4962707453,12.05621404,,,,,,,,,,
3607,1,bagEarth,0.4962530622,11.75952269,,,,,,,,,,
1345,1,bagEarth,0.4962467201,11.91686843,,,,,,,,,,
1719,1,bagEarth,0.496217778,12.3907537,,,,,,,,,,
1733,1,bagEarth,0.4961870878,12.5593396,,,,,,,,,,
3560,1,bagEarth,0.4961760498,12.23821645,,,,,,,,,,
3488,1,bagEarth,0.4961668246,12.43723972,,,,,,,,,,
1628,1,bagEarth,0.4960168502,11.5528866,,,,,,,,,,
1806,1,bagEarth,0.4960098127,12.85313991,,,,,,,,,,
17,1,bagEarth,0.4959965917,12.50220176,,,,,,,,,,
2882,1,bagEarth,0.4959851899,11.89698422,,,,,,,,,,
1642,1,bagEarth,0.4959334824,12.08792258,,,,,,,,,,
2152,1,bagEarth,0.4959009014,12.0941499,,,,,,,,,,
1907,1,bagEarth,0.4958793343,12.07285577,,,,,,,,,,
1829,1,bagEarth,0.4957626365,11.60940215,,,,,,,,,,
605,1,bagEarth,0.4957017818,11.73846779,,,,,,,,,,
3969,1,bagEarth,0.4957003298,11.83330991,,,,,,,,,,
1140,1,bagEarth,0.4956863281,12.3819032,,,,,,,,,,
1334,1,bagEarth,0.4956060425,12.19958809,,,,,,,,,,
429,1,bagEarth,0.4955720831,12.08201933,,,,,,,,,,
3316,1,bagEarth,0.4954992712,12.08373097,,,,,,,,,,
834,1,bagEarth,0.4954008957,12.40859851,,,,,,,,,,
407,1,bagEarth,0.495281037,12.34793003,,,,,,,,,,
1881,1,bagEarth,0.4952740335,11.80208825,,,,,,,,,,
3542,1,bagEarth,0.4952722391,12.06164354,,,,,,,,,,
1413,1,bagEarth,0.4952334342,12.05076336,,,,,,,,,,
273,1,bagEarth,0.495194038,11.69641635,,,,,,,,,,
3817,1,bagEarth,0.4951870283,12.00532811,,,,,,,,,,
1990,1,bagEarth,0.4951814251,12.01466208,,,,,,,,,,
3921,1,bagEarth,0.4951396693,11.97454929,,,,,,,,,,
3484,1,bagEarth,0.4951348662,11.85554303,,,,,,,,,,
3243,1,bagEarth,0.495034842,11.5211246,,,,,,,,,,
2400,1,bagEarth,0.4950060259,11.59269664,,,,,,,,,,
2533,1,bagEarth,0.4949876021,12.13939057,,,,,,,,,,
3199,1,bagEarth,0.4949666726,12.23624419,,,,,,,,,,
2503,1,bagEarth,0.4949152389,11.64857457,,,,,,,,,,
1774,1,bagEarth,0.4949097641,12.12620156,,,,,,,,,,
1052,1,bagEarth,0.4949043144,12.48997396,,,,,,,,,,
2599,1,bagEarth,0.4948879987,12.23789212,,,,,,,,,,
1928,1,bagEarth,0.4948666512,11.93854509,,,,,,,,,,
781,1,bagEarth,0.4948506343,11.95675788,,,,,,,,,,
3070,1,bagEarth,0.4948313071,11.81129381,,,,,,,,,,
1639,1,bagEarth,0.4948214984,12.85507938,,,,,,,,,,
1863,1,bagEarth,0.4947668311,12.43603894,,,,,,,,,,
3103,1,bagEarth,0.4947504287,12.20024289,,,,,,,,,,
191,1,bagEarth,0.4946723676,12.07586188,,,,,,,,,,
607,1,bagEarth,0.4946211192,11.85830722,,,,,,,,,,
66,1,bagEarth,0.4945969411,12.20496486,,,,,,,,,,
1167,1,bagEarth,0.4945787828,11.96485359,,,,,,,,,,
1111,1,bagEarth,0.4945710648,12.28495077,,,,,,,,,,
145,1,bagEarth,0.4945491058,12.10374687,,,,,,,,,,
1792,1,bagEarth,0.494545881,11.65860092,,,,,,,,,,
3932,1,bagEarth,0.4945392584,12.04404206,,,,,,,,,,
2719,1,bagEarth,0.4945221274,12.44313381,,,,,,,,,,
133,1,bagEarth,0.4944547769,12.69068039,,,,,,,,,,
2166,1,bagEarth,0.4944079452,12.26463469,,,,,,,,,,
1768,1,bagEarth,0.4943942746,12.23069203,,,,,,,,,,
2596,1,bagEarth,0.4943685771,12.09509807,,,,,,,,,,
3923,1,bagEarth,0.4943289703,12.0104768,,,,,,,,,,
1415,1,bagEarth,0.4943242484,12.12144679,,,,,,,,,,
1988,1,bagEarth,0.4943189846,11.91387873,,,,,,,,,,
2109,1,bagEarth,0.4942575776,12.28396007,,,,,,,,,,
2328,1,bagEarth,0.4942514795,11.0975112,,,,,,,,,,
2291,1,bagEarth,0.4942472632,12.06782362,,,,,,,,,,
622,1,bagEarth,0.4942046756,12.21897228,,,,,,,,,,
2619,1,bagEarth,0.4941996129,11.65058017,,,,,,,,,,
2565,1,bagEarth,0.4941701647,11.9091852,,,,,,,,,,
1093,1,bagEarth,0.4941516067,12.0519653,,,,,,,,,,
44,1,bagEarth,0.4941419747,11.70666795,,,,,,,,,,
1416,1,bagEarth,0.4940669995,12.1696931,,,,,,,,,,
3156,1,bagEarth,0.4940553595,12.67984286,,,,,,,,,,
2672,1,bagEarth,0.4940473302,12.08105942,,,,,,,,,,
3990,1,bagEarth,0.4940165335,12.10542168,,,,,,,,,,
2470,1,bagEarth,0.493846417,12.33889639,,,,,,,,,,
491,1,bagEarth,0.4938158383,12.02655769,,,,,,,,,,
3479,1,bagEarth,0.493723975,12.23159654,,,,,,,,,,
1855,1,bagEarth,0.4937073982,11.90124709,,,,,,,,,,
1223,1,bagEarth,0.4936785081,12.38748347,,,,,,,,,,
966,1,bagEarth,0.493622089,11.98171179,,,,,,,,,,
3945,1,bagEarth,0.4936169205,11.91936349,,,,,,,,,,
2985,1,bagEarth,0.4935451559,11.68319725,,,,,,,,,,
642,1,bagEarth,0.4934743197,12.34160775,,,,,,,,,,
449,1,bagEarth,0.4934686563,12.11251998,,,,,,,,,,
385,1,bagEarth,0.4934359835,12.04923197,,,,,,,,,,
497,1,bagEarth,0.4934243667,11.57988164,,,,,,,,,,
3184,1,bagEarth,0.493372181,12.72992566,,,,,,,,,,
3547,1,bagEarth,0.4933655376,12.28440553,,,,,,,,,,
422,1,bagEarth,0.4933477848,11.85970398,,,,,,,,,,
1615,1,bagEarth,0.4933324426,11.93623374,,,,,,,,,,
2825,1,bagEarth,0.4933221207,11.92632519,,,,,,,,,,
283,1,bagEarth,0.4932950489,11.88826089,,,,,,,,,,
2137,1,bagEarth,0.4932506054,11.70288109,,,,,,,,,,
2871,1,bagEarth,0.4932373921,12.3107874,,,,,,,,,,
3373,1,bagEarth,0.4932279138,12.25865297,,,,,,,,,,
3464,1,bagEarth,0.4931703547,12.16031753,,,,,,,,,,
330,1,bagEarth,0.4931042183,12.41815596,,,,,,,,,,
182,1,bagEarth,0.4930348825,11.89234355,,,,,,,,,,
3710,1,bagEarth,0.4930227084,12.3351138,,,,,,,,,,
4,1,bagEarth,0.4928661532,12.30812064,,,,,,,,,,
793,1,bagEarth,0.492855001,12.39663147,,,,,,,,,,
279,1,bagEarth,0.4928209777,12.40190401,,,,,,,,,,
2506,1,bagEarth,0.4928181255,12.3149046,,,,,,,,,,
1931,1,bagEarth,0.492794889,12.35894608,,,,,,,,,,
1024,1,bagEarth,0.4927499233,11.94990423,,,,,,,,,,
2979,1,bagEarth,0.4927076252,11.98609618,,,,,,,,,,
2390,1,bagEarth,0.4926919615,12.58799606,,,,,,,,,,
2124,1,bagEarth,0.4926889908,12.20837693,,,,,,,,,,
2074,1,bagEarth,0.4926738687,12.04649277,,,,,,,,,,
1764,1,bagEarth,0.4926712823,11.99553458,,,,,,,,,,
570,1,bagEarth,0.4926484009,11.63339902,,,,,,,,,,
2610,1,bagEarth,0.4926136568,11.64750703,,,,,,,,,,
1,1,bagEarth,0.4925028139,11.90781186,,,,,,,,,,
331,1,bagEarth,0.4925025106,12.52341202,,,,,,,,,,
938,1,bagEarth,0.4924350104,12.34378216,,,,,,,,,,
3272,1,bagEarth,0.4922612489,12.04230751,,,,,,,,,,
623,1,bagEarth,0.4922134476,11.97857068,,,,,,,,,,
3395,1,bagEarth,0.4921589942,12.81892732,,,,,,,,,,
241,1,bagEarth,0.49215219,12.3376436,,,,,,,,,,
1186,1,bagEarth,0.4921502473,12.44731531,,,,,,,,,,
3494,1,bagEarth,0.4921238649,11.4804949,,,,,,,,,,
358,1,bagEarth,0.4921236218,12.154211,,,,,,,,,,
2498,1,bagEarth,0.4920687661,11.86754411,,,,,,,,,,
3622,1,bagEarth,0.4920548681,12.09082164,,,,,,,,,,
2110,1,bagEarth,0.4920166619,11.89342828,,,,,,,,,,
413,1,bagEarth,0.4920061226,11.63467685,,,,,,,,,,
853,1,bagEarth,0.4919996358,12.446554,,,,,,,,,,
3106,1,bagEarth,0.491955074,12.67298146,,,,,,,,,,
1173,1,bagEarth,0.4919477944,12.24732393,,,,,,,,,,
3741,1,bagEarth,0.4919383769,12.02743404,,,,,,,,,,
174,1,bagEarth,0.4919155876,12.64164691,,,,,,,,,,
2307,1,bagEarth,0.491891965,11.8913507,,,,,,,,,,
736,1,bagEarth,0.4918617042,11.69188709,,,,,,,,,,
2212,1,bagEarth,0.4918005342,12.19993888,,,,,,,,,,
237,1,bagEarth,0.4917835573,12.01886492,,,,,,,,,,
1996,1,bagEarth,0.4917788355,11.47872198,,,,,,,,,,
566,1,bagEarth,0.4917757267,12.61310696,,,,,,,,,,
49,1,bagEarth,0.4917594937,12.56134239,,,,,,,,,,
2677,1,bagEarth,0.4917485721,12.0630071,,,,,,,,,,
3808,1,bagEarth,0.4917418243,12.58860743,,,,,,,,,,
919,1,bagEarth,0.4916649219,12.29918681,,,,,,,,,,
346,1,bagEarth,0.491649186,12.21422032,,,,,,,,,,
24,1,bagEarth,0.4916093874,12.12725628,,,,,,,,,,
2896,1,bagEarth,0.4915987015,12.20507987,,,,,,,,,,
1276,1,bagEarth,0.4915939142,12.15905562,,,,,,,,,,
709,1,bagEarth,0.4915860718,11.93424334,,,,,,,,,,
3450,1,bagEarth,0.4915327063,12.76854905,,,,,,,,,,
2352,1,bagEarth,0.4915292674,12.17045801,,,,,,,,,,
1069,1,bagEarth,0.4913835611,12.02832026,,,,,,,,,,
1197,1,bagEarth,0.4913792327,11.66899886,,,,,,,,,,
2851,1,bagEarth,0.4913347281,12.12697637,,,,,,,,,,
2176,1,bagEarth,0.4913292384,11.52658448,,,,,,,,,,
197,1,bagEarth,0.491322974,12.1206477,,,,,,,,,,
12,1,bagEarth,0.4912875981,12.24169693,,,,,,,,,,
3306,1,bagEarth,0.4912849417,12.33615117,,,,,,,,,,
3884,1,bagEarth,0.4911587917,12.02431073,,,,,,,,,,
3747,1,bagEarth,0.4911459309,11.67883177,,,,,,,,,,
3408,1,bagEarth,0.4911117835,12.25304384,,,,,,,,,,
2211,1,bagEarth,0.4910522542,11.81849447,,,,,,,,,,
2951,1,bagEarth,0.4910266785,12.31279871,,,,,,,,,,
1976,1,bagEarth,0.4909264946,12.07575926,,,,,,,,,,
1686,1,bagEarth,0.490926323,12.49148231,,,,,,,,,,
2944,1,bagEarth,0.4909094005,12.47862307,,,,,,,,,,
2232,1,bagEarth,0.4908073102,12.08320433,,,,,,,,,,
3175,1,bagEarth,0.490754312,12.26114942,,,,,,,,,,
521,1,bagEarth,0.4907486436,11.75027663,,,,,,,,,,
1034,1,bagEarth,0.4907370669,12.23236082,,,,,,,,,,
2272,1,bagEarth,0.4906935628,11.97204925,,,,,,,,,,
1368,1,bagEarth,0.4906919398,12.18831497,,,,,,,,,,
1573,1,bagEarth,0.4906861972,12.500887,,,,,,,,,,
2057,1,bagEarth,0.4906640232,11.78136115,,,,,,,,,,
3618,1,bagEarth,0.4906531975,12.67975795,,,,,,,,,,
2621,1,bagEarth,0.4906519269,12.17386437,,,,,,,,,,
2198,1,bagEarth,0.4906004372,12.19525364,,,,,,,,,,
2174,1,bagEarth,0.4905623275,11.90637929,,,,,,,,,,
2416,1,bagEarth,0.490514729,11.99064133,,,,,,,,,,
349,1,bagEarth,0.4904871652,12.21717916,,,,,,,,,,
1601,1,bagEarth,0.4904532236,12.10745729,,,,,,,,,,
37,1,bagEarth,0.4904514431,12.63389558,,,,,,,,,,
470,1,bagEarth,0.4904369217,11.97249782,,,,,,,,,,
3908,1,bagEarth,0.4904341759,11.48999198,,,,,,,,,,
2573,1,bagEarth,0.490368812,12.27101833,,,,,,,,,,
1678,1,bagEarth,0.4903614725,11.96605289,,,,,,,,,,
2001,1,bagEarth,0.4903590995,12.42140302,,,,,,,,,,
691,1,bagEarth,0.4903535948,11.7966294,,,,,,,,,,
2419,1,bagEarth,0.4903508377,11.95289932,,,,,,,,,,
3127,1,bagEarth,0.4902227982,12.3995236,,,,,,,,,,
799,1,bagEarth,0.49017344,11.94064156,,,,,,,,,,
2721,1,bagEarth,0.4901489176,12.05136258,,,,,,,,,,
1753,1,bagEarth,0.4901370848,12.47592919,,,,,,,,,,
