Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
brnn,0.8470384837,6.484894268,8.24042629,364,1,full_before_split,split_separate
brnn,0.8469593349,6.244624734,8.133546428,3603,1,full_before_split,split_separate
brnn,0.8469508305,6.333403263,8.272475743,2853,1,full_before_split,split_separate
brnn,0.8469250204,6.457415432,8.436557857,1259,1,full_before_split,split_separate
brnn,0.8469051533,6.719100026,8.392098794,680,1,full_before_split,split_separate
brnn,0.8468921426,6.359550784,8.173567433,2180,1,full_before_split,split_separate
brnn,0.8468333278,6.485456037,8.219060416,510,1,full_before_split,split_separate
brnn,0.8467986519,6.416482181,8.254482327,1228,1,full_before_split,split_separate
brnn,0.8467918684,6.37097022,8.183885739,29,1,full_before_split,split_separate
brnn,0.8467715292,6.433485803,8.346924555,1512,1,full_before_split,split_separate
brnn,0.8467642125,6.759015397,8.355091202,1584,1,full_before_split,split_separate
brnn,0.8467475285,6.625768532,8.353167588,1084,1,full_before_split,split_separate
brnn,0.8467308991,6.193383568,8.266994847,1916,1,full_before_split,split_separate
brnn,0.8466840095,6.193717745,8.008343539,3152,1,full_before_split,split_separate
brnn,0.8466788124,6.169311443,8.438514396,1353,1,full_before_split,split_separate
brnn,0.8465912602,6.232705988,7.941266194,3992,1,full_before_split,split_separate
brnn,0.8465442682,6.730015058,8.502153566,3402,1,full_before_split,split_separate
brnn,0.8464643881,6.638350374,8.335872143,2316,1,full_before_split,split_separate
brnn,0.8464639111,6.619547393,8.236812221,2473,1,full_before_split,split_separate
brnn,0.8464484664,6.431794716,8.328332529,1429,1,full_before_split,split_separate
brnn,0.8464297061,6.431280687,8.290645776,792,1,full_before_split,split_separate
brnn,0.8464014628,6.445121587,8.17185883,2595,1,full_before_split,split_separate
brnn,0.8463988774,6.512124176,8.114801918,2375,1,full_before_split,split_separate
brnn,0.8463615875,6.571630842,8.419570138,3039,1,full_before_split,split_separate
brnn,0.846336702,6.442299364,8.362109359,2707,1,full_before_split,split_separate
brnn,0.846317499,6.565050324,8.338648915,2729,1,full_before_split,split_separate
brnn,0.8462995078,5.974150452,7.953738155,2852,1,full_before_split,split_separate
brnn,0.8462973608,6.470604128,8.265297877,662,1,full_before_split,split_separate
brnn,0.8462780384,6.701741201,8.309564692,94,1,full_before_split,split_separate
brnn,0.8462636964,6.12985524,8.273528112,2612,1,full_before_split,split_separate
brnn,0.8462589366,6.436380391,8.326967344,2080,1,full_before_split,split_separate
brnn,0.8462415077,6.736147749,8.215603646,1358,1,full_before_split,split_separate
brnn,0.8462373356,6.445216569,8.228527378,3932,1,full_before_split,split_separate
brnn,0.8462357942,6.593882604,8.337377764,1558,1,full_before_split,split_separate
brnn,0.8461834113,6.242120891,8.093782801,445,1,full_before_split,split_separate
brnn,0.8460804999,6.349094091,8.193549066,677,1,full_before_split,split_separate
brnn,0.8460500911,6.326024072,8.333279845,2006,1,full_before_split,split_separate
brnn,0.8460198655,6.563690938,8.172467707,83,1,full_before_split,split_separate
brnn,0.8459948804,6.441809942,8.297697932,3471,1,full_before_split,split_separate
brnn,0.8459836323,6.379750652,8.384592541,954,1,full_before_split,split_separate
brnn,0.8459594521,6.171519316,8.138421935,2861,1,full_before_split,split_separate
brnn,0.8459399607,6.664259999,8.389130178,868,1,full_before_split,split_separate
brnn,0.8459357113,6.340492042,8.311699787,3901,1,full_before_split,split_separate
brnn,0.8459232073,6.53392742,8.504390826,2624,1,full_before_split,split_separate
brnn,0.8459151002,6.354777414,8.218459599,1081,1,full_before_split,split_separate
brnn,0.8458666686,6.155857181,8.1410071,2097,1,full_before_split,split_separate
brnn,0.8458179046,6.468130975,8.344622989,1181,1,full_before_split,split_separate
brnn,0.8457380901,6.581704582,8.312270744,3949,1,full_before_split,split_separate
brnn,0.8456741104,6.343188574,8.005084255,2480,1,full_before_split,split_separate
brnn,0.8456664302,6.245214991,8.288395584,3526,1,full_before_split,split_separate
brnn,0.8456607565,6.357982409,8.224649051,3918,1,full_before_split,split_separate
brnn,0.8456581637,6.228913294,8.180001397,2466,1,full_before_split,split_separate
brnn,0.8456124675,6.179931284,8.254757229,1747,1,full_before_split,split_separate
brnn,0.8455420766,6.350134431,8.348882863,1815,1,full_before_split,split_separate
brnn,0.8455397222,6.846150597,8.288178257,2054,1,full_before_split,split_separate
brnn,0.8455371326,6.519176743,8.319646439,1724,1,full_before_split,split_separate
brnn,0.8455122254,6.230999245,8.035508103,3252,1,full_before_split,split_separate
brnn,0.845507783,6.312699476,8.308420733,3034,1,full_before_split,split_separate
brnn,0.8454984269,6.315393718,8.201760006,169,1,full_before_split,split_separate
brnn,0.845473005,6.398513472,8.432138603,2747,1,full_before_split,split_separate
brnn,0.8454365007,6.649465082,8.371960834,3602,1,full_before_split,split_separate
brnn,0.8454208335,6.115094313,8.102646199,1761,1,full_before_split,split_separate
brnn,0.8453866455,6.572034282,8.052063487,2722,1,full_before_split,split_separate
brnn,0.8453728974,6.79159539,8.451577689,536,1,full_before_split,split_separate
brnn,0.8453672124,6.744985193,8.560078893,1908,1,full_before_split,split_separate
brnn,0.8453502799,6.611323962,8.320881593,231,1,full_before_split,split_separate
brnn,0.845345159,6.41290329,8.182489934,184,1,full_before_split,split_separate
brnn,0.8452995545,6.627446055,8.299482709,711,1,full_before_split,split_separate
brnn,0.8452721997,6.924573022,8.637387874,2583,1,full_before_split,split_separate
brnn,0.8452180589,6.295484402,8.110222275,2127,1,full_before_split,split_separate
brnn,0.8452169832,6.259749074,8.138392285,3355,1,full_before_split,split_separate
brnn,0.8451850323,6.596224649,8.428776013,3745,1,full_before_split,split_separate
brnn,0.8451737853,6.89641995,8.449122328,2692,1,full_before_split,split_separate
brnn,0.8451714176,6.432563788,8.311255249,1656,1,full_before_split,split_separate
brnn,0.8451524174,6.478589423,8.041020196,1158,1,full_before_split,split_separate
brnn,0.8450923535,6.376043952,8.095914425,1547,1,full_before_split,split_separate
brnn,0.8450591953,6.324711191,8.247057076,2432,1,full_before_split,split_separate
brnn,0.845027046,6.723271773,8.612085019,1729,1,full_before_split,split_separate
brnn,0.8450167861,6.249041111,8.358273864,3421,1,full_before_split,split_separate
brnn,0.8450145119,6.316275938,8.287958028,15,1,full_before_split,split_separate
brnn,0.8450058404,6.588140934,8.211541456,1182,1,full_before_split,split_separate
brnn,0.8449253879,6.27376586,8.383580362,2144,1,full_before_split,split_separate
brnn,0.8448639506,6.437882178,8.407244824,2119,1,full_before_split,split_separate
brnn,0.84483737,6.318275289,7.980278807,505,1,full_before_split,split_separate
brnn,0.8448090271,6.388985925,8.264706903,683,1,full_before_split,split_separate
brnn,0.8448067096,6.190793418,8.251501663,3808,1,full_before_split,split_separate
brnn,0.8448028849,6.376699199,8.166456764,1175,1,full_before_split,split_separate
brnn,0.8448012044,6.236383314,8.190739285,3636,1,full_before_split,split_separate
brnn,0.8447932931,6.829854976,8.545799823,1921,1,full_before_split,split_separate
brnn,0.844759984,6.476605781,8.531932938,3587,1,full_before_split,split_separate
brnn,0.8447517661,6.051703467,8.158728364,547,1,full_before_split,split_separate
brnn,0.8447272827,6.696593779,8.49032083,255,1,full_before_split,split_separate
brnn,0.8447254359,6.366310962,8.134514515,99,1,full_before_split,split_separate
brnn,0.8446966236,6.472855338,8.588400956,1813,1,full_before_split,split_separate
brnn,0.8446700898,6.637771078,8.40228635,488,1,full_before_split,split_separate
brnn,0.8446516464,6.464893556,8.434807171,2750,1,full_before_split,split_separate
brnn,0.8446477988,6.401740377,8.234099786,1297,1,full_before_split,split_separate
brnn,0.8445980896,6.582566335,8.341556994,1826,1,full_before_split,split_separate
brnn,0.8445455437,6.309161791,7.978974221,1116,1,full_before_split,split_separate
brnn,0.8445114575,6.328839031,8.041387854,3922,1,full_before_split,split_separate
brnn,0.8445088827,6.430699297,8.355686917,1501,1,full_before_split,split_separate
brnn,0.8445074429,6.41006501,8.267772543,2874,1,full_before_split,split_separate
brnn,0.8445025291,6.235461586,8.075095221,1287,1,full_before_split,split_separate
brnn,0.8444842931,6.467264999,8.169139524,3657,1,full_before_split,split_separate
brnn,0.8444774492,6.585210786,8.333821543,2318,1,full_before_split,split_separate
brnn,0.8444688594,6.42541785,8.227493987,2919,1,full_before_split,split_separate
brnn,0.8444630537,6.972730019,8.600706418,2664,1,full_before_split,split_separate
brnn,0.8444397138,6.727822361,8.364762233,3614,1,full_before_split,split_separate
brnn,0.8444380393,6.526884191,8.450833693,3686,1,full_before_split,split_separate
brnn,0.8443113169,6.633951018,8.38991374,2081,1,full_before_split,split_separate
brnn,0.8442560456,6.496004709,8.61176445,2253,1,full_before_split,split_separate
brnn,0.8442488217,6.631905434,8.367417489,3860,1,full_before_split,split_separate
brnn,0.8442286187,6.441067002,8.232860261,2568,1,full_before_split,split_separate
brnn,0.8442030903,6.47213257,8.240769141,1882,1,full_before_split,split_separate
brnn,0.84419851,6.579670751,8.069070211,1964,1,full_before_split,split_separate
brnn,0.8441542035,6.165060285,8.124942799,442,1,full_before_split,split_separate
brnn,0.8441496444,6.603565683,8.420812929,799,1,full_before_split,split_separate
brnn,0.8440930202,6.417867356,8.145640238,902,1,full_before_split,split_separate
brnn,0.8440345672,6.484081122,8.430585656,1416,1,full_before_split,split_separate
brnn,0.8440340449,6.27358859,8.29976324,2495,1,full_before_split,split_separate
brnn,0.8439897206,6.465234492,8.474595707,1336,1,full_before_split,split_separate
brnn,0.8439742028,6.321882507,8.352749578,204,1,full_before_split,split_separate
brnn,0.8438323652,6.7380321,8.66379057,1012,1,full_before_split,split_separate
brnn,0.8437400108,6.490813071,8.467201365,1266,1,full_before_split,split_separate
brnn,0.8436561139,6.403563912,8.240347823,2254,1,full_before_split,split_separate
brnn,0.8436212182,6.632939303,8.685071308,691,1,full_before_split,split_separate
brnn,0.8436177881,6.831644483,8.471686041,1742,1,full_before_split,split_separate
brnn,0.8436074077,6.606132384,8.707802582,892,1,full_before_split,split_separate
brnn,0.8435922382,6.649129893,8.518227497,616,1,full_before_split,split_separate
brnn,0.843583431,6.279476706,8.378632001,1578,1,full_before_split,split_separate
brnn,0.8435431516,6.667490301,8.371583088,1318,1,full_before_split,split_separate
brnn,0.8434997278,6.650973153,8.367711401,650,1,full_before_split,split_separate
brnn,0.8434667392,6.47621227,8.301661385,1887,1,full_before_split,split_separate
brnn,0.8434308055,6.389969171,8.348785117,844,1,full_before_split,split_separate
brnn,0.8434289394,6.37546398,8.232641335,1074,1,full_before_split,split_separate
brnn,0.8434202038,6.803941198,8.545699261,3324,1,full_before_split,split_separate
brnn,0.8434102118,6.739527883,8.442899979,2352,1,full_before_split,split_separate
brnn,0.843385705,6.863109829,8.595025728,2332,1,full_before_split,split_separate
brnn,0.8433455609,6.025563586,8.225418129,833,1,full_before_split,split_separate
brnn,0.8433295128,6.434085347,8.256514494,212,1,full_before_split,split_separate
brnn,0.8433240031,6.597142997,8.413688127,889,1,full_before_split,split_separate
brnn,0.8433038432,6.171441085,8.087263667,2659,1,full_before_split,split_separate
brnn,0.8432970069,6.462923738,8.402052842,1630,1,full_before_split,split_separate
brnn,0.843273328,6.363068784,8.335569025,1094,1,full_before_split,split_separate
brnn,0.8432711415,6.718490573,8.287369565,949,1,full_before_split,split_separate
brnn,0.8432619876,6.541467637,8.378993727,3994,1,full_before_split,split_separate
brnn,0.843259433,6.681101772,8.514420616,2772,1,full_before_split,split_separate
brnn,0.8432426034,6.329359451,8.128641308,827,1,full_before_split,split_separate
brnn,0.8431976053,6.554070948,8.253448113,3239,1,full_before_split,split_separate
brnn,0.8431910116,6.335682847,8.133478161,2051,1,full_before_split,split_separate
brnn,0.8431876759,6.479594305,8.184439323,1243,1,full_before_split,split_separate
brnn,0.8431842219,6.421192414,8.249549911,1105,1,full_before_split,split_separate
brnn,0.8431826371,6.434015579,8.510737074,267,1,full_before_split,split_separate
brnn,0.8431137377,6.484099029,8.232145869,875,1,full_before_split,split_separate
brnn,0.8431102488,6.795292902,8.530825248,73,1,full_before_split,split_separate
brnn,0.8430801339,6.843017773,8.40179071,920,1,full_before_split,split_separate
brnn,0.8430689295,6.553406531,8.368160428,1859,1,full_before_split,split_separate
brnn,0.8430457612,6.45080709,8.197406091,2540,1,full_before_split,split_separate
brnn,0.8430449301,6.469588195,8.373644617,2716,1,full_before_split,split_separate
brnn,0.843010411,6.087202638,8.11668577,636,1,full_before_split,split_separate
brnn,0.8429898816,6.277602733,8.252823956,3806,1,full_before_split,split_separate
brnn,0.8429792554,6.621254798,8.501902802,3986,1,full_before_split,split_separate
brnn,0.8429518796,6.357021749,8.332835593,276,1,full_before_split,split_separate
brnn,0.842907802,6.304643652,8.320908307,2666,1,full_before_split,split_separate
brnn,0.8428981938,6.119624302,8.303913727,3048,1,full_before_split,split_separate
brnn,0.8428893293,6.684085691,8.500921318,1166,1,full_before_split,split_separate
brnn,0.8428851242,6.556649133,8.423292056,757,1,full_before_split,split_separate
brnn,0.842857598,6.308377384,8.523920384,614,1,full_before_split,split_separate
brnn,0.842843269,6.512578254,8.302352843,150,1,full_before_split,split_separate
brnn,0.8427364288,6.219486576,8.346299101,2088,1,full_before_split,split_separate
brnn,0.8426923692,6.369598073,8.156292307,2725,1,full_before_split,split_separate
brnn,0.8426333459,6.5755715,8.30091348,1321,1,full_before_split,split_separate
brnn,0.8426103892,6.892419848,8.535530528,416,1,full_before_split,split_separate
brnn,0.8425839948,6.40821319,8.270079969,990,1,full_before_split,split_separate
brnn,0.8425828498,6.4268976,8.275571882,1840,1,full_before_split,split_separate
brnn,0.8425122694,6.549372975,8.393950342,2355,1,full_before_split,split_separate
brnn,0.8425109676,6.918585439,8.674659768,1427,1,full_before_split,split_separate
brnn,0.8424918698,6.836170793,8.317102502,3160,1,full_before_split,split_separate
brnn,0.8424526214,6.73943966,8.265474273,1910,1,full_before_split,split_separate
brnn,0.8424305143,6.412488599,8.613831254,6,1,full_before_split,split_separate
brnn,0.8424029192,6.618856601,8.460896666,430,1,full_before_split,split_separate
brnn,0.8423815761,6.451877834,8.479828505,2691,1,full_before_split,split_separate
brnn,0.842377862,6.743443799,8.251279949,3445,1,full_before_split,split_separate
brnn,0.8423655602,6.578661007,8.252072678,1168,1,full_before_split,split_separate
brnn,0.8423532771,6.844726468,8.543820674,3620,1,full_before_split,split_separate
brnn,0.842350677,6.390366119,8.336473253,668,1,full_before_split,split_separate
brnn,0.842348451,6.409820191,8.465127488,2192,1,full_before_split,split_separate
brnn,0.842341588,6.204365581,8.243227166,283,1,full_before_split,split_separate
brnn,0.842283765,6.655155602,8.55286629,3398,1,full_before_split,split_separate
brnn,0.842257581,6.005059792,7.926969379,1919,1,full_before_split,split_separate
brnn,0.8422441582,6.347904855,8.213169359,3052,1,full_before_split,split_separate
brnn,0.8422252488,6.813118601,8.409723063,3242,1,full_before_split,split_separate
