"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
451,"avNNet",0.579519544886458,0.0276978243863077,0.0329958697136679,451,1,"full_before_split","split_separate"
452,"avNNet",0.581974311836652,0.0274254417727519,0.0341675878063306,452,1,"full_before_split","split_separate"
453,"avNNet",0.533918902562203,0.027457772547505,0.0352832889765385,453,1,"full_before_split","split_separate"
454,"avNNet",0.57110261179617,0.0285328101716273,0.0363699275117584,454,1,"full_before_split","split_separate"
455,"avNNet",0.552615823719743,0.0270601247050235,0.0347816519239566,455,1,"full_before_split","split_separate"
456,"avNNet",0.653310828040582,0.0261445240629226,0.0316780522247704,456,1,"full_before_split","split_separate"
457,"avNNet",0.580462361812102,0.0258828332373895,0.0330841654922385,457,1,"full_before_split","split_separate"
458,"avNNet",0.647926734444028,0.0265435028331323,0.0334270204697232,458,1,"full_before_split","split_separate"
459,"avNNet",0.575274031091488,0.026273190251456,0.0329331835347474,459,1,"full_before_split","split_separate"
460,"avNNet",0.577919207465348,0.0250936812685231,0.0312484591100356,460,1,"full_before_split","split_separate"
461,"avNNet",0.687484514955491,0.0260949612837281,0.0338305562404199,461,1,"full_before_split","split_separate"
462,"avNNet",0.641384931416565,0.026309862587243,0.0330102746855719,462,1,"full_before_split","split_separate"
463,"avNNet",0.541895652629055,0.0277489123343373,0.0348400550599893,463,1,"full_before_split","split_separate"
464,"avNNet",0.523762326897541,0.028684063777995,0.0349152400514186,464,1,"full_before_split","split_separate"
465,"avNNet",0.538333041680275,0.0266619986785083,0.0348132319742503,465,1,"full_before_split","split_separate"
466,"avNNet",0.563170258218811,0.0298535701646357,0.0359734239938503,466,1,"full_before_split","split_separate"
467,"avNNet",0.640166377333259,0.0256634901536046,0.0320401169260543,467,1,"full_before_split","split_separate"
468,"avNNet",0.493363802928446,0.0270169285147165,0.0356381250005059,468,1,"full_before_split","split_separate"
469,"avNNet",0.521196727274405,0.027931395427957,0.0353392973870807,469,1,"full_before_split","split_separate"
470,"avNNet",0.519929460177904,0.026203930869031,0.0342123217007828,470,1,"full_before_split","split_separate"
471,"avNNet",0.583199023397488,0.0265701325170851,0.0333574731666606,471,1,"full_before_split","split_separate"
472,"avNNet",0.571786384333929,0.0267381064322371,0.0333195177182665,472,1,"full_before_split","split_separate"
473,"avNNet",0.586098258552031,0.0261479451615331,0.0332765434279453,473,1,"full_before_split","split_separate"
474,"avNNet",0.558787169905729,0.0258374023080426,0.0342405145571018,474,1,"full_before_split","split_separate"
475,"avNNet",0.601944727839977,0.0243641365955196,0.0296645935888406,475,1,"full_before_split","split_separate"
476,"avNNet",0.499650044637948,0.0282750815148404,0.0351576128605127,476,1,"full_before_split","split_separate"
477,"avNNet",0.544271181338632,0.0265873931543104,0.0355283249382513,477,1,"full_before_split","split_separate"
478,"avNNet",0.60215812786521,0.0264274895258894,0.0325632802629706,478,1,"full_before_split","split_separate"
479,"avNNet",0.593949729837498,0.0268042497546432,0.0332524680456102,479,1,"full_before_split","split_separate"
480,"avNNet",0.627729474082625,0.0263332578617605,0.0313987419384106,480,1,"full_before_split","split_separate"
481,"avNNet",0.547441361700075,0.0279118509231695,0.0350703053816385,481,1,"full_before_split","split_separate"
482,"avNNet",0.490983045479345,0.0295797023796543,0.0379919423387983,482,1,"full_before_split","split_separate"
483,"avNNet",0.577649726909359,0.0251443689030794,0.0314871791391981,483,1,"full_before_split","split_separate"
484,"avNNet",0.572643986278708,0.0267567292820588,0.0341732379861933,484,1,"full_before_split","split_separate"
485,"avNNet",0.558025231517905,0.0255730712132647,0.0346285942106704,485,1,"full_before_split","split_separate"
486,"avNNet",0.582537686941596,0.026866886468522,0.033751065797785,486,1,"full_before_split","split_separate"
487,"avNNet",0.548877383843828,0.0254778280490123,0.0312170538976168,487,1,"full_before_split","split_separate"
488,"avNNet",0.575020380963234,0.0270205149746556,0.0339104069390128,488,1,"full_before_split","split_separate"
489,"avNNet",0.556370037350117,0.0271724674061308,0.0341467351732414,489,1,"full_before_split","split_separate"
490,"avNNet",0.596057224410436,0.0268662498065505,0.0350373706295328,490,1,"full_before_split","split_separate"
491,"avNNet",0.58885354791569,0.0285880747727353,0.0356060771322747,491,1,"full_before_split","split_separate"
492,"avNNet",0.591252516389283,0.0281016101892827,0.0358159079307537,492,1,"full_before_split","split_separate"
493,"avNNet",0.638327999567678,0.0263525946039199,0.0323946636117521,493,1,"full_before_split","split_separate"
494,"avNNet",0.528361950892763,0.028872444441209,0.0365855797492647,494,1,"full_before_split","split_separate"
495,"avNNet",0.550721178922805,0.0280437889825812,0.0362728626162994,495,1,"full_before_split","split_separate"
496,"avNNet",0.485692602512826,0.0275666708987751,0.0344517964189374,496,1,"full_before_split","split_separate"
497,"avNNet",0.554277784292566,0.0294740694697236,0.0355838263254848,497,1,"full_before_split","split_separate"
498,"avNNet",0.521649167796134,0.0268339027567849,0.0344044028540542,498,1,"full_before_split","split_separate"
499,"avNNet",0.53896193332471,0.0278219751465742,0.0340325539680729,499,1,"full_before_split","split_separate"
500,"avNNet",0.601054519216498,0.025531570529092,0.0307789911101031,500,1,"full_before_split","split_separate"
501,"avNNet",0.629509131721851,0.0248117349355801,0.0313647321998188,501,1,"full_before_split","split_separate"
502,"avNNet",0.550967923146764,0.0280914412514124,0.0347133896369758,502,1,"full_before_split","split_separate"
503,"avNNet",0.619593838424544,0.0248235425576974,0.0309022925601676,503,1,"full_before_split","split_separate"
504,"avNNet",0.579279110767463,0.0250170209009157,0.0319985529844963,504,1,"full_before_split","split_separate"
505,"avNNet",0.56942145289061,0.0291028734249658,0.0367146633910455,505,1,"full_before_split","split_separate"
506,"avNNet",0.597448960296269,0.0262934293031264,0.0324521614784868,506,1,"full_before_split","split_separate"
507,"avNNet",0.551864266249406,0.0284227100082826,0.035451556729564,507,1,"full_before_split","split_separate"
508,"avNNet",0.51851826179191,0.0285373730780119,0.0359529111415732,508,1,"full_before_split","split_separate"
509,"avNNet",0.526593521177052,0.0290145279526536,0.0384818656776209,509,1,"full_before_split","split_separate"
510,"avNNet",0.663020802783583,0.0245893613951401,0.030442207320383,510,1,"full_before_split","split_separate"
511,"avNNet",0.615259664404727,0.0263419335798666,0.0322846953940613,511,1,"full_before_split","split_separate"
512,"avNNet",0.525503966449155,0.0284898019140095,0.0348204344077123,512,1,"full_before_split","split_separate"
513,"avNNet",0.471365236276221,0.0261701874906742,0.0333657537615971,513,1,"full_before_split","split_separate"
514,"avNNet",0.576706912739617,0.0267460792128991,0.0337998434089751,514,1,"full_before_split","split_separate"
515,"avNNet",0.526095195695552,0.0304857305966114,0.0387951567315696,515,1,"full_before_split","split_separate"
516,"avNNet",0.635582041705562,0.0248222773425554,0.030436260329331,516,1,"full_before_split","split_separate"
517,"avNNet",0.612852138009867,0.0262311832797211,0.0331134723238644,517,1,"full_before_split","split_separate"
518,"avNNet",0.495060154773941,0.027728115910808,0.0356227484291833,518,1,"full_before_split","split_separate"
519,"avNNet",0.653285828472283,0.0254925160063988,0.032372685256819,519,1,"full_before_split","split_separate"
520,"avNNet",0.670653145106536,0.0234670783742628,0.0307009005444998,520,1,"full_before_split","split_separate"
521,"avNNet",0.490506116473517,0.0287586155482587,0.0353374932489292,521,1,"full_before_split","split_separate"
522,"avNNet",0.55487285126228,0.0282583513575019,0.0351294048003825,522,1,"full_before_split","split_separate"
523,"avNNet",0.453349957635539,0.0288735331167712,0.0372055450086485,523,1,"full_before_split","split_separate"
524,"avNNet",0.665095545434454,0.022961960011676,0.028552831475872,524,1,"full_before_split","split_separate"
525,"avNNet",0.48030040288413,0.0276148891583492,0.0353249414502136,525,1,"full_before_split","split_separate"
526,"avNNet",0.608765760205925,0.0249438113895125,0.0319370428864336,526,1,"full_before_split","split_separate"
527,"avNNet",0.591572564921283,0.026873306618305,0.0336937937386755,527,1,"full_before_split","split_separate"
528,"avNNet",0.636987751088362,0.0261334178482311,0.0340299248427039,528,1,"full_before_split","split_separate"
529,"avNNet",0.548256775551022,0.0243290313135451,0.0323247050064446,529,1,"full_before_split","split_separate"
530,"avNNet",0.579546519721222,0.0263165056521167,0.0338905876417809,530,1,"full_before_split","split_separate"
531,"avNNet",0.581335411896259,0.0285933024273818,0.0360746207851679,531,1,"full_before_split","split_separate"
532,"avNNet",0.597511975081891,0.0277179771931034,0.0342929639110766,532,1,"full_before_split","split_separate"
533,"avNNet",0.596128311163207,0.0266028123062441,0.0340532904583641,533,1,"full_before_split","split_separate"
534,"avNNet",0.546678144726209,0.0280603922042117,0.0357600117279413,534,1,"full_before_split","split_separate"
535,"avNNet",0.505051332697695,0.027573913154502,0.0369254571910091,535,1,"full_before_split","split_separate"
536,"avNNet",0.630206964504042,0.0247572688377375,0.0317045326229372,536,1,"full_before_split","split_separate"
537,"avNNet",0.594749205447049,0.0256537414960117,0.0323838136165486,537,1,"full_before_split","split_separate"
538,"avNNet",0.459727124925212,0.0265557311240543,0.0334809496872402,538,1,"full_before_split","split_separate"
539,"avNNet",0.551782132419405,0.027111015714562,0.03288652635074,539,1,"full_before_split","split_separate"
540,"avNNet",0.527813073246893,0.026944747740364,0.0341844648958812,540,1,"full_before_split","split_separate"
541,"avNNet",0.624279431897235,0.026586383987065,0.0328844743422596,541,1,"full_before_split","split_separate"
542,"avNNet",0.594663624364136,0.0243313024521395,0.03270362878932,542,1,"full_before_split","split_separate"
543,"avNNet",0.607484821058871,0.0268892960538759,0.0354636645277407,543,1,"full_before_split","split_separate"
544,"avNNet",0.616192457930765,0.0269173697245823,0.0328697311022041,544,1,"full_before_split","split_separate"
545,"avNNet",0.624290923307602,0.0249897788787902,0.030669270295708,545,1,"full_before_split","split_separate"
546,"avNNet",0.474108700346912,0.0287851632417754,0.0370935372287228,546,1,"full_before_split","split_separate"
547,"avNNet",0.498614873641443,0.0261605435576443,0.0333731842626081,547,1,"full_before_split","split_separate"
548,"avNNet",0.605832639700077,0.0241348253817403,0.0304636799202575,548,1,"full_before_split","split_separate"
549,"avNNet",0.476112207498822,0.0294853393298189,0.0367021261334021,549,1,"full_before_split","split_separate"
550,"avNNet",0.65003524009375,0.0249382908838538,0.0304711058165824,550,1,"full_before_split","split_separate"
551,"avNNet",0.524197660011046,0.0274395378981762,0.0338507379533665,551,1,"full_before_split","split_separate"
552,"avNNet",0.622409468805895,0.0243344603845745,0.0316917289594237,552,1,"full_before_split","split_separate"
553,"avNNet",0.568380093995645,0.0245672629710469,0.0320885666982589,553,1,"full_before_split","split_separate"
554,"avNNet",0.563100754785221,0.0267473045178112,0.0349544761516249,554,1,"full_before_split","split_separate"
555,"avNNet",0.577046725604898,0.0292337763950144,0.0370122425293412,555,1,"full_before_split","split_separate"
556,"avNNet",0.584524133744927,0.0271081120120718,0.0340743923279598,556,1,"full_before_split","split_separate"
557,"avNNet",0.605737269229951,0.0254671638447262,0.0321959050597719,557,1,"full_before_split","split_separate"
558,"avNNet",0.610596013381584,0.0250384123928931,0.0323023412807206,558,1,"full_before_split","split_separate"
559,"avNNet",0.569697938434923,0.0274051992874386,0.0345217614285874,559,1,"full_before_split","split_separate"
560,"avNNet",0.441351986342316,0.0311063513538942,0.0377310824691641,560,1,"full_before_split","split_separate"
561,"avNNet",0.603341474572112,0.0245614266030878,0.0323514862335185,561,1,"full_before_split","split_separate"
562,"avNNet",0.657739427015371,0.025747125637301,0.032214221033674,562,1,"full_before_split","split_separate"
563,"avNNet",0.521893623214338,0.0287801797699887,0.0350098589102744,563,1,"full_before_split","split_separate"
564,"avNNet",0.544440208359925,0.025513115908164,0.0326080064561541,564,1,"full_before_split","split_separate"
565,"avNNet",0.622853530438391,0.0255049240650162,0.0326019125234173,565,1,"full_before_split","split_separate"
566,"avNNet",0.584503304522552,0.0272143490577266,0.0342405661016666,566,1,"full_before_split","split_separate"
567,"avNNet",0.588362377497368,0.0270007567301491,0.0336239599250257,567,1,"full_before_split","split_separate"
568,"avNNet",0.510228704633185,0.0284497529890647,0.0357925369287446,568,1,"full_before_split","split_separate"
569,"avNNet",0.58935179998698,0.0264017327246765,0.0334789022047112,569,1,"full_before_split","split_separate"
570,"avNNet",0.562558154399716,0.0274750312216596,0.0341822858135272,570,1,"full_before_split","split_separate"
571,"avNNet",0.525080301571248,0.0255143670402632,0.0331553793205644,571,1,"full_before_split","split_separate"
572,"avNNet",0.583252532904381,0.026060364292591,0.0321699792386434,572,1,"full_before_split","split_separate"
573,"avNNet",0.524862532633566,0.028160624965601,0.0361548276269925,573,1,"full_before_split","split_separate"
574,"avNNet",0.63487399664602,0.026036450721868,0.0327715066858977,574,1,"full_before_split","split_separate"
575,"avNNet",0.573196269684153,0.0243304302745704,0.0317830709863633,575,1,"full_before_split","split_separate"
576,"avNNet",0.566105608948881,0.024109138341679,0.031296593791152,576,1,"full_before_split","split_separate"
577,"avNNet",0.602086712639103,0.0267718976437446,0.0336367907404799,577,1,"full_before_split","split_separate"
578,"avNNet",0.597874476526876,0.0286450935119569,0.0352266401017668,578,1,"full_before_split","split_separate"
579,"avNNet",0.569899694079145,0.0282963172166942,0.0351134013122368,579,1,"full_before_split","split_separate"
580,"avNNet",0.600366813903759,0.0252423727757014,0.0321273101471352,580,1,"full_before_split","split_separate"
581,"avNNet",0.611114959062687,0.0265902233324388,0.0330321226734677,581,1,"full_before_split","split_separate"
582,"avNNet",0.537585540461464,0.0265026754586478,0.0339278594165431,582,1,"full_before_split","split_separate"
583,"avNNet",0.584006781718697,0.0268689510030397,0.033332548785617,583,1,"full_before_split","split_separate"
584,"avNNet",0.645233752935355,0.0234543103612991,0.0297529695673558,584,1,"full_before_split","split_separate"
585,"avNNet",0.577836347922118,0.0272167405003103,0.0346049862943618,585,1,"full_before_split","split_separate"
586,"avNNet",0.493013777604944,0.0303816332380313,0.0391837336341546,586,1,"full_before_split","split_separate"
587,"avNNet",0.579096908969555,0.0259842464329373,0.0327005071882621,587,1,"full_before_split","split_separate"
588,"avNNet",0.606410535534654,0.0267130684399422,0.0327220625139126,588,1,"full_before_split","split_separate"
589,"avNNet",0.607622033160479,0.0266468926376156,0.0323147633640151,589,1,"full_before_split","split_separate"
590,"avNNet",0.532491023002896,0.0290306692783662,0.036234159564962,590,1,"full_before_split","split_separate"
591,"avNNet",0.570689852214052,0.0253005829910577,0.0321258320942979,591,1,"full_before_split","split_separate"
592,"avNNet",0.619794193699017,0.0267708434452887,0.0340166744475327,592,1,"full_before_split","split_separate"
593,"avNNet",0.608825590184305,0.0256387077328099,0.0315508286087102,593,1,"full_before_split","split_separate"
594,"avNNet",0.553385855517447,0.0278545489807654,0.03458071195578,594,1,"full_before_split","split_separate"
595,"avNNet",0.581736910485802,0.0254896522386717,0.0336419399485046,595,1,"full_before_split","split_separate"
596,"avNNet",0.570676348042167,0.0253376714211095,0.0328573801922338,596,1,"full_before_split","split_separate"
597,"avNNet",0.574928396630521,0.025410153617704,0.0333218431208927,597,1,"full_before_split","split_separate"
598,"avNNet",0.484238748755696,0.0281346943992626,0.0352686659498153,598,1,"full_before_split","split_separate"
599,"avNNet",0.579244805433288,0.0258520496701115,0.0330111005224923,599,1,"full_before_split","split_separate"
600,"avNNet",0.593237221705357,0.0247602423050951,0.0313063343374527,600,1,"full_before_split","split_separate"
601,"avNNet",0.584640354245501,0.0261075368561031,0.0333704845404187,601,1,"full_before_split","split_separate"
602,"avNNet",0.566644193399059,0.0246780192808912,0.0315404271047657,602,1,"full_before_split","split_separate"
603,"avNNet",0.550447971522863,0.0262212801326958,0.0338734463865565,603,1,"full_before_split","split_separate"
604,"avNNet",0.63745078809122,0.0262277008231489,0.0318062501480491,604,1,"full_before_split","split_separate"
605,"avNNet",0.557858300701162,0.0280250071938935,0.0340959106935512,605,1,"full_before_split","split_separate"
606,"avNNet",0.462864752789869,0.0300373300276336,0.0380527169072994,606,1,"full_before_split","split_separate"
607,"avNNet",0.591215120297864,0.0246492749594651,0.0323143463632922,607,1,"full_before_split","split_separate"
608,"avNNet",0.604718654742369,0.0243907238536664,0.0308347906482694,608,1,"full_before_split","split_separate"
609,"avNNet",0.629259695377791,0.0247995921917351,0.0320821319624295,609,1,"full_before_split","split_separate"
610,"avNNet",0.591986848347297,0.0269396459229902,0.033810188775394,610,1,"full_before_split","split_separate"
611,"avNNet",0.572965778230325,0.0280603051187154,0.034905468163882,611,1,"full_before_split","split_separate"
612,"avNNet",0.541010632680996,0.0286853682031683,0.0364467241561147,612,1,"full_before_split","split_separate"
613,"avNNet",0.515149104086376,0.0266950280879542,0.0336988953922276,613,1,"full_before_split","split_separate"
614,"avNNet",0.611423197721779,0.0255498346957143,0.0316612821199182,614,1,"full_before_split","split_separate"
615,"avNNet",0.512445179385821,0.0297694379716033,0.0371849791776284,615,1,"full_before_split","split_separate"
616,"avNNet",0.581595416993832,0.0260116006968273,0.032865754350868,616,1,"full_before_split","split_separate"
617,"avNNet",0.500337657957431,0.0313877975410848,0.0397035439904134,617,1,"full_before_split","split_separate"
618,"avNNet",0.675500968999858,0.0244315542306426,0.0300407221147239,618,1,"full_before_split","split_separate"
619,"avNNet",0.545841980555753,0.026324973377254,0.0337550997733275,619,1,"full_before_split","split_separate"
620,"avNNet",0.56960113722201,0.026318306037972,0.0338375364918291,620,1,"full_before_split","split_separate"
621,"avNNet",0.523729231552819,0.0289689523085409,0.036565707587417,621,1,"full_before_split","split_separate"
622,"avNNet",0.581140761939286,0.0256387959293048,0.0327401119863636,622,1,"full_before_split","split_separate"
623,"avNNet",0.55586996111588,0.0244379066044441,0.0315009506836191,623,1,"full_before_split","split_separate"
624,"avNNet",0.522541259091131,0.0260160909228443,0.0332590197078253,624,1,"full_before_split","split_separate"
625,"avNNet",0.498305290966963,0.0287954592821082,0.0350971071939391,625,1,"full_before_split","split_separate"
626,"avNNet",0.609243047936075,0.026108691050638,0.0340088107410373,626,1,"full_before_split","split_separate"
627,"avNNet",0.562176673571871,0.0276537650968616,0.0352208951905387,627,1,"full_before_split","split_separate"
628,"avNNet",0.556244886311467,0.0269229282051278,0.0331065049517025,628,1,"full_before_split","split_separate"
629,"avNNet",0.576590825167654,0.0267437478604996,0.0343373763916335,629,1,"full_before_split","split_separate"
630,"avNNet",0.631915053264685,0.0245116961511795,0.0314923948518578,630,1,"full_before_split","split_separate"
631,"avNNet",0.477053339958479,0.0305864781011944,0.0386339992863091,631,1,"full_before_split","split_separate"
632,"avNNet",0.576441544369329,0.0282240399108634,0.0351725779085704,632,1,"full_before_split","split_separate"
633,"avNNet",0.574861401603076,0.0263506877230862,0.0327938251927651,633,1,"full_before_split","split_separate"
634,"avNNet",0.527411095348304,0.0257310813121312,0.033593168178601,634,1,"full_before_split","split_separate"
635,"avNNet",0.596405568809773,0.0261815646559063,0.0334140673497751,635,1,"full_before_split","split_separate"
636,"avNNet",0.491419689185965,0.0295422853723243,0.0355737269961547,636,1,"full_before_split","split_separate"
637,"avNNet",0.612237820643567,0.0238417343889384,0.030528041747577,637,1,"full_before_split","split_separate"
638,"avNNet",0.614332846345666,0.0256433412214306,0.0322135569770538,638,1,"full_before_split","split_separate"
639,"avNNet",0.640874985921972,0.0253417019379495,0.0331327174392748,639,1,"full_before_split","split_separate"
640,"avNNet",0.68502278135002,0.0260215667564262,0.0328734330438763,640,1,"full_before_split","split_separate"
641,"avNNet",0.509443729354213,0.0264612102303936,0.0342984114906643,641,1,"full_before_split","split_separate"
642,"avNNet",0.54729248841629,0.027154278116118,0.0336510938355955,642,1,"full_before_split","split_separate"
643,"avNNet",0.484355133067041,0.0299309644534985,0.0362214075946125,643,1,"full_before_split","split_separate"
644,"avNNet",0.534457591367828,0.0264182404249269,0.033470852016495,644,1,"full_before_split","split_separate"
645,"avNNet",0.525372395433879,0.0275213204890471,0.0355509752576894,645,1,"full_before_split","split_separate"
646,"avNNet",0.565788582694475,0.0243849391722755,0.0327614626599706,646,1,"full_before_split","split_separate"
647,"avNNet",0.630264313862953,0.0255359836664971,0.0320346660447981,647,1,"full_before_split","split_separate"
648,"avNNet",0.640880146589248,0.0246568006726271,0.0300143937597709,648,1,"full_before_split","split_separate"
649,"avNNet",0.554961112694268,0.0266982807053816,0.0347349007707806,649,1,"full_before_split","split_separate"
650,"avNNet",0.557444251931003,0.0265120809653518,0.0333329306911724,650,1,"full_before_split","split_separate"
651,"avNNet",0.429698254456265,0.029934185706572,0.0376742946872161,651,1,"full_before_split","split_separate"
652,"avNNet",0.634007543918456,0.0251607496307344,0.0315107345450932,652,1,"full_before_split","split_separate"
653,"avNNet",0.501875917534334,0.0267674475121225,0.0333349801992779,653,1,"full_before_split","split_separate"
654,"avNNet",0.548462132931804,0.0273416620595633,0.0342999089005276,654,1,"full_before_split","split_separate"
655,"avNNet",0.570690907093441,0.0277450414387973,0.0345216141529467,655,1,"full_before_split","split_separate"
656,"avNNet",0.608299030376421,0.0242399400748837,0.0319507371729581,656,1,"full_before_split","split_separate"
657,"avNNet",0.546022922131607,0.0274387370414353,0.034758847741665,657,1,"full_before_split","split_separate"
658,"avNNet",0.568701804096059,0.028244070449094,0.0342426033779134,658,1,"full_before_split","split_separate"
659,"avNNet",0.556845817449599,0.0283804706686256,0.0364348402863036,659,1,"full_before_split","split_separate"
660,"avNNet",0.586775355215993,0.0255172405037199,0.0321209274994747,660,1,"full_before_split","split_separate"
661,"avNNet",0.543147868553938,0.026049500299393,0.0331101822183039,661,1,"full_before_split","split_separate"
662,"avNNet",0.54945958975537,0.0279430778357997,0.0347781102940852,662,1,"full_before_split","split_separate"
663,"avNNet",0.55698897667855,0.0277758328379317,0.0354412364034363,663,1,"full_before_split","split_separate"
664,"avNNet",0.569243420945989,0.0258494900069909,0.0330425771848099,664,1,"full_before_split","split_separate"
665,"avNNet",0.563089897571449,0.02817507805378,0.0358362165199088,665,1,"full_before_split","split_separate"
666,"avNNet",0.547758132666418,0.0266133598387963,0.0333669350891937,666,1,"full_before_split","split_separate"
667,"avNNet",0.511112822882004,0.0277684033793899,0.0348932377297066,667,1,"full_before_split","split_separate"
668,"avNNet",0.537215451201694,0.0283475664814096,0.0358129915729104,668,1,"full_before_split","split_separate"
669,"avNNet",0.566201243887429,0.0286760095881896,0.0367534019652913,669,1,"full_before_split","split_separate"
670,"avNNet",0.612107294789745,0.0260698485486632,0.0327817578385067,670,1,"full_before_split","split_separate"
671,"avNNet",0.604090113580844,0.0261725595235409,0.0334475068099079,671,1,"full_before_split","split_separate"
672,"avNNet",0.618065403308255,0.0260479569863082,0.0332110696291272,672,1,"full_before_split","split_separate"
673,"avNNet",0.492946001071038,0.0264042479827372,0.0342156483730305,673,1,"full_before_split","split_separate"
674,"avNNet",0.565925974188134,0.0296218314213317,0.0363912903743088,674,1,"full_before_split","split_separate"
675,"avNNet",0.596491138913329,0.0296545368888687,0.0372720737111716,675,1,"full_before_split","split_separate"
676,"avNNet",0.587334921449063,0.0268531221063692,0.0335271380182569,676,1,"full_before_split","split_separate"
677,"avNNet",0.529949380763206,0.0269273089983238,0.0342279549749131,677,1,"full_before_split","split_separate"
678,"avNNet",0.643146985281419,0.0239330227712143,0.0307248845391082,678,1,"full_before_split","split_separate"
679,"avNNet",0.540249365018382,0.0271961281616232,0.0355245767091838,679,1,"full_before_split","split_separate"
680,"avNNet",0.594821703853052,0.0250084451064533,0.0307261116934245,680,1,"full_before_split","split_separate"
681,"avNNet",0.535241786875204,0.0270920101679324,0.0345329454729229,681,1,"full_before_split","split_separate"
682,"avNNet",0.576676037813358,0.0288193428715357,0.0359333269266529,682,1,"full_before_split","split_separate"
683,"avNNet",0.560426161600657,0.028323763215004,0.0361893595968018,683,1,"full_before_split","split_separate"
684,"avNNet",0.628462306126102,0.0267588643863924,0.0349005551334734,684,1,"full_before_split","split_separate"
685,"avNNet",0.563444155236124,0.0264475771931527,0.0344490888372204,685,1,"full_before_split","split_separate"
686,"avNNet",0.536483712718468,0.0272999069153254,0.0338014513075807,686,1,"full_before_split","split_separate"
687,"avNNet",0.611250066892539,0.0260211882099658,0.0324910175822392,687,1,"full_before_split","split_separate"
688,"avNNet",0.570749747028651,0.0279397759791012,0.0339790574830045,688,1,"full_before_split","split_separate"
689,"avNNet",0.612375826137987,0.0241267689762826,0.0312836975678227,689,1,"full_before_split","split_separate"
690,"avNNet",0.51976754557843,0.0277489417242254,0.0338992464082425,690,1,"full_before_split","split_separate"
691,"avNNet",0.560616701554022,0.0284191325744532,0.0357900944810143,691,1,"full_before_split","split_separate"
692,"avNNet",0.629761100757786,0.0255365065286502,0.0315674581194289,692,1,"full_before_split","split_separate"
693,"avNNet",0.593381809306407,0.0274821365024106,0.0340308928895747,693,1,"full_before_split","split_separate"
694,"avNNet",0.578592800532246,0.025992143213962,0.0331578677900864,694,1,"full_before_split","split_separate"
695,"avNNet",0.578461050572606,0.0268100834433715,0.0347213082029527,695,1,"full_before_split","split_separate"
696,"avNNet",0.552675732389393,0.0268165179952402,0.034427766001269,696,1,"full_before_split","split_separate"
697,"avNNet",0.530898590940629,0.0273845278767988,0.0358118764741402,697,1,"full_before_split","split_separate"
698,"avNNet",0.534958363167111,0.028087885695814,0.0350876161985434,698,1,"full_before_split","split_separate"
699,"avNNet",0.507496989201224,0.0278155284566588,0.0348919697508028,699,1,"full_before_split","split_separate"
700,"avNNet",0.621579152906681,0.0232864181793462,0.0296779161406069,700,1,"full_before_split","split_separate"
701,"avNNet",0.599964071661196,0.0264072305823334,0.0332257149701196,701,1,"full_before_split","split_separate"
702,"avNNet",0.495898096509909,0.0273896625460651,0.0351264666053396,702,1,"full_before_split","split_separate"
703,"avNNet",0.612696865371118,0.0266756969122656,0.0337648476799753,703,1,"full_before_split","split_separate"
704,"avNNet",0.546834106160481,0.0264932662981312,0.0340381799375548,704,1,"full_before_split","split_separate"
705,"avNNet",0.535639224181865,0.0277950438482452,0.0354748149015198,705,1,"full_before_split","split_separate"
706,"avNNet",0.461139101305929,0.0278386736879398,0.0358466874437653,706,1,"full_before_split","split_separate"
707,"avNNet",0.498584641140278,0.029514763751399,0.0376665941909595,707,1,"full_before_split","split_separate"
708,"avNNet",0.601734542778715,0.0259857611986359,0.0329564525532191,708,1,"full_before_split","split_separate"
709,"avNNet",0.551381929617714,0.0286263408064818,0.0357415843273933,709,1,"full_before_split","split_separate"
710,"avNNet",0.655334755312648,0.0268093279025333,0.0328975992950001,710,1,"full_before_split","split_separate"
711,"avNNet",0.523080487400355,0.0259669851788672,0.0335090899089895,711,1,"full_before_split","split_separate"
712,"avNNet",0.548663443405578,0.0277819372885574,0.0357856017188503,712,1,"full_before_split","split_separate"
713,"avNNet",0.54267860110529,0.0266553487049383,0.0334524747941318,713,1,"full_before_split","split_separate"
714,"avNNet",0.65218843790897,0.0233748372533471,0.0309467822435184,714,1,"full_before_split","split_separate"
715,"avNNet",0.512584657021359,0.0293947088989188,0.0358517079790774,715,1,"full_before_split","split_separate"
716,"avNNet",0.572117781321583,0.0265409743352193,0.0341992634008422,716,1,"full_before_split","split_separate"
717,"avNNet",0.597776581597502,0.0266117299097377,0.0338860216394415,717,1,"full_before_split","split_separate"
718,"avNNet",0.501590366899767,0.0279092634299793,0.0363980889420674,718,1,"full_before_split","split_separate"
719,"avNNet",0.636197035234936,0.0247184391889397,0.0305492841482073,719,1,"full_before_split","split_separate"
720,"avNNet",0.575795107159491,0.0278883833590477,0.0350949866966826,720,1,"full_before_split","split_separate"
721,"avNNet",0.632195327925035,0.0267934230392485,0.0328735858157939,721,1,"full_before_split","split_separate"
722,"avNNet",0.624739414006859,0.0254292471911158,0.0317055176068577,722,1,"full_before_split","split_separate"
723,"avNNet",0.543427872557146,0.0270388350693669,0.0346381323509269,723,1,"full_before_split","split_separate"
724,"avNNet",0.660585815126251,0.0230526116120815,0.0296414999499808,724,1,"full_before_split","split_separate"
