"Sample","Ground_Truth","Predicted","Difference"
"X200598350022_R04C01","63.04","58.2173328541941",-4.8226671458059
"X200598350022_R05C01","34","23.6691583083556",-10.3308416916444
"X200598350022_R06C01","47.34","27.8212901906683",-19.5187098093317
"X200598350022_R07C01","40.8","23.678870632348",-17.121129367652
"X200598350022_R08C01","38.4","29.6086601970599",-8.7913398029401
"X200598350025_R01C01","39.2","36.9574808949519",-2.2425191050481
"X200598350025_R02C01","38.08","38.3582575324767",0.278257532476701
"X200598350025_R03C01","67.22","44.2733522431607",-22.9466477568393
"X200598350025_R04C01","53.72","33.9208040975167",-19.7991959024833
"X200598350025_R05C01","48.04","32.0339720550272",-16.0060279449728
"X200598350025_R06C01","63.18","30.4201376982711",-32.7598623017289
"X200598350025_R07C01","37.7","18.5663081973718",-19.1336918026282
"X200598350025_R08C01","63.46","36.1467714867711",-27.3132285132289
"X200598350027_R01C01","67.22","39.2276048143292",-27.9923951856708
"X200598350027_R02C01","50.52","26.6671073236436",-23.8528926763564
"X200598360006_R02C01","80.86","47.4980128300444",-33.3619871699556
"X200598350027_R04C01","77.58","47.6511317510707",-29.9288682489293
"X200598350027_R05C01","48.02","36.5649676879354",-11.4550323120646
"X200598350027_R06C01","65.98","40.3926509651813",-25.5873490348187
"X200598350027_R07C01","66.92","62.9162676728725",-4.0037323271275
"X200598350027_R08C01","57.4","44.0332801643486",-13.3667198356514
"X200598350029_R01C01","67.58","32.2125534842425",-35.3674465157575
"X200598350029_R02C01","41.22","35.2842415733226",-5.9357584266774
"X200598350029_R03C01","74.8","53.8462547099073",-20.9537452900927
"X200598350029_R04C01","60.7","35.2954723564481",-25.4045276435519
"X200598350029_R05C01","78.8","49.7237377199935",-29.0762622800065
"X200598350029_R06C01","39.18","20.3761348483991",-18.8038651516009
"X200598350029_R07C01","65.32","41.8909637643476",-23.4290362356524
"X200598350029_R08C01","48.76","33.2444860378958",-15.5155139621042
"X200598350031_R01C01","47.14","25.5730902536293",-21.5669097463707
